930,LicensePlate,2024-11-17 13:19:06,2024-11-17 13:19:18,"{""box"":{""left"":2576,""right"":6822,""top"":2858,""bottom"":7152},""time"":1731817146542},{""box"":{""left"":2576,""right"":6822,""top"":2858,""bottom"":7152},""time"":1731817147036},{""box"":{""left"":2576,""right"":6822,""top"":2858,""bottom"":7152},""time"":1731817148034},{""box"":{""left"":2576,""right"":6822,""top"":2858,""bottom"":7152},""time"":1731817149033},{""box"":{""left"":2576,""right"":6822,""top"":2858,""bottom"":7152},""time"":1731817150001},{""box"":{""left"":2576,""right"":6822,""top"":2858,""bottom"":7152},""time"":1731817151069},{""box"":{""left"":2576,""right"":6822,""top"":2858,""bottom"":7152},""time"":1731817152006},{""box"":{""left"":2576,""right"":6822,""top"":2858,""bottom"":7152},""time"":1731817153013},{""box"":{""left"":2576,""right"":6822,""top"":2858,""bottom"":7152},""time"":1731817154009},{""box"":{""left"":2576,""right"":6822,""top"":2858,""bottom"":7152},""time"":1731817155016},{""box"":{""left"":2576,""right"":6822,""top"":2858,""bottom"":7152},""time"":1731817156022},{""box"":{""left"":2576,""right"":6822,""top"":2858,""bottom"":7152},""time"":1731817157018},{""box"":{""left"":2576,""right"":6822,""top"":2858,""bottom"":7152},""time"":1731817158024}",,,一宮,531,の
932,LicensePlate,2024-11-17 13:19:30,2024-11-17 13:19:33,"{""box"":{""left"":2751,""right"":6744,""top"":3022,""bottom"":7129},""time"":1731817170388},{""box"":{""left"":2751,""right"":6744,""top"":3022,""bottom"":7129},""time"":1731817171017},{""box"":{""left"":2751,""right"":6744,""top"":3022,""bottom"":7129},""time"":1731817172023},{""box"":{""left"":2751,""right"":6744,""top"":3022,""bottom"":7129},""time"":1731817173022}",,,姫路,31,Kま
933,LicensePlate,2024-11-17 13:19:37,2024-11-17 13:19:39,"{""box"":{""left"":6044,""right"":7447,""top"":6633,""bottom"":8708},""time"":1731817177136},{""box"":{""left"":6044,""right"":7447,""top"":6633,""bottom"":8708},""time"":1731817179001}",,,姫路,31,Kま
934,Face,2024-11-17 13:19:41,2024-11-17 13:19:41,"{""box"":{""left"":5586,""right"":4272,""top"":6273,""bottom"":5211},""time"":1731817181047}","18,24",male,,,
937,LicensePlate,2024-11-17 13:23:26,2024-11-17 13:23:31,"{""box"":{""left"":2782,""right"":6603,""top"":3072,""bottom"":6980},""time"":1731817406833},{""box"":{""left"":2782,""right"":6603,""top"":3072,""bottom"":6980},""time"":1731817408072},{""box"":{""left"":2782,""right"":6603,""top"":3072,""bottom"":6980},""time"":1731817409039},{""box"":{""left"":2782,""right"":6603,""top"":3072,""bottom"":6980},""time"":1731817410007},{""box"":{""left"":2782,""right"":6603,""top"":3072,""bottom"":6980},""time"":1731817411117}",,,福井,200,わ
939,LicensePlate,2024-11-17 13:23:37,2024-11-17 13:23:41,"{""box"":{""left"":2286,""right"":6705,""top"":2523,""bottom"":6996},""time"":1731817417257},{""box"":{""left"":2286,""right"":6705,""top"":2523,""bottom"":6996},""time"":1731817419025},{""box"":{""left"":2286,""right"":6705,""top"":2523,""bottom"":6996},""time"":1731817420035},{""box"":{""left"":2286,""right"":6705,""top"":2523,""bottom"":6996},""time"":1731817421034}",,,福井,500,わ
940,Face,2024-11-17 13:23:39,2024-11-17 13:23:39,"{""box"":{""left"":234,""right"":5250,""top"":624,""bottom"":5770},""time"":1731817419274}","55,64",male,,,
941,LicensePlate,2024-11-17 13:23:44,2024-11-17 13:23:46,"{""box"":{""left"":5608,""right"":7914,""top"":6226,""bottom"":9191},""time"":1731817424011},{""box"":{""left"":5608,""right"":7914,""top"":6226,""bottom"":9191},""time"":1731817426012}",,,福井,500,わ
942,Face,2024-11-17 13:23:45,2024-11-17 13:23:45,"{""box"":{""left"":1414,""right"":4867,""top"":1757,""bottom"":5367},""time"":1731817425378}","65,",male,,,
943,Face,2024-11-17 13:23:48,2024-11-17 13:23:50,"{""box"":{""left"":1653,""right"":4882,""top"":2018,""bottom"":5351},""time"":1731817428515}","6,12",male,,,
948,LicensePlate,2024-11-17 13:23:49,2024-11-17 13:23:51,"{""box"":{""left"":2518,""right"":6664,""top"":2851,""bottom"":7037},""time"":1731817429787},{""box"":{""left"":2518,""right"":6664,""top"":2851,""bottom"":7037},""time"":1731817431023}",,,岡崎,530,ち
