315,Person,2025-01-10 08:22:59,2025-01-10 08:23:02,"{""box"":{""left"":2300,""right"":2812,""top"":2912,""bottom"":6083},""time"":1736464979699}",,,,,
316,Person,2025-01-10 08:23:07,2025-01-10 08:23:10,"{""box"":{""left"":2237,""right"":7812,""top"":3925,""bottom"":10000},""time"":1736464987222}",,,,,
318,Person,2025-01-10 08:23:14,2025-01-10 08:23:16,"{""box"":{""left"":3412,""right"":260,""top"":3612,""bottom"":885},""time"":1736464994516}",,,,,
319,Person,2025-01-10 08:23:19,2025-01-10 08:23:19,"{""box"":{""left"":1250,""right"":4354,""top"":2087,""bottom"":7354},""time"":1736464999600}",,,,,
320,Person,2025-01-10 08:23:27,2025-01-10 08:24:01,"{""box"":{""left"":1324,""right"":5125,""top"":2450,""bottom"":8291},""time"":1736465007774}",,,,,
321,Person,2025-01-10 08:23:51,2025-01-10 08:23:51,"{""box"":{""left"":3875,""right"":270,""top"":4025,""bottom"":822},""time"":1736465031656}",,,,,
322,Person,2025-01-10 08:23:54,2025-01-10 08:23:55,"{""box"":{""left"":3887,""right"":270,""top"":4037,""bottom"":843},""time"":1736465034159}",,,,,
323,Person,2025-01-10 08:24:07,2025-01-10 08:24:11,"{""box"":{""left"":2362,""right"":1302,""top"":2656,""bottom"":2750},""time"":1736465047981}",,,,,
324,Person,2025-01-10 08:24:16,2025-01-10 08:24:16,"{""box"":{""left"":3510,""right"":291,""top"":3675,""bottom"":885},""time"":1736465056272}",,,,,
325,Person,2025-01-10 08:24:31,2025-01-10 08:24:33,"{""box"":{""left"":1487,""right"":2437,""top"":2025,""bottom"":4500},""time"":1736465071715}",,,,,
326,Person,2025-01-10 08:24:32,2025-01-10 08:24:32,"{""box"":{""left"":3462,""right"":281,""top"":3637,""bottom"":885},""time"":1736465072161}",,,,,
327,Person,2025-01-10 08:24:34,2025-01-10 08:24:34,"{""box"":{""left"":1386,""right"":2625,""top"":1948,""bottom"":4958},""time"":1736465074571}",,,,,
328,Person,2025-01-10 08:25:16,2025-01-10 08:25:16,"{""box"":{""left"":1506,""right"":2343,""top"":1937,""bottom"":4645},""time"":1736465116865}",,,,,
329,Person,2025-01-10 08:25:18,2025-01-10 08:25:18,"{""box"":{""left"":2275,""right"":2708,""top"":2556,""bottom"":5156},""time"":1736465118373}",,,,,
330,Person,2025-01-10 08:25:19,2025-01-10 08:25:23,"{""box"":{""left"":1587,""right"":2958,""top"":2150,""bottom"":6041},""time"":1736465119497}",,,,,
331,Person,2025-01-10 08:25:26,2025-01-10 08:25:37,"{""box"":{""left"":1350,""right"":5937,""top"":2550,""bottom"":10000},""time"":1736465126665}",,,,,
332,Person,2025-01-10 08:25:37,2025-01-10 08:25:37,"{""box"":{""left"":1525,""right"":2666,""top"":2087,""bottom"":5270},""time"":1736465137681}",,,,,
333,Person,2025-01-10 08:25:42,2025-01-10 08:25:44,"{""box"":{""left"":3437,""right"":333,""top"":3548,""bottom"":854},""time"":1736465142821}",,,,,
334,Person,2025-01-10 08:26:11,2025-01-10 08:26:14,"{""box"":{""left"":1225,""right"":2645,""top"":1975,""bottom"":5916},""time"":1736465171634}",,,,,
335,Person,2025-01-10 08:26:19,2025-01-10 08:26:52,"{""box"":{""left"":2312,""right"":2937,""top"":2849,""bottom"":6104},""time"":1736465179639},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465181732},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465182739},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465183767},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465185813},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465186832},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465187860},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465188867},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465189872},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465190888},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465191895},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465192912},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465193931},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465194952},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465197095},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465198110},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465199688},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465200726},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465202177},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465203197},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465204377},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465205406},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465206416},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465208464},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465209491},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465210512},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465211531},{""box"":{""left"":2570,""right"":3177,""top"":3382,""bottom"":6646},""time"":1736465212552}",,,,,
336,Person,2025-01-10 08:26:58,2025-01-10 08:27:07,"{""box"":{""left"":7487,""right"":1468,""top"":7843,""bottom"":3385},""time"":1736465218069},{""box"":{""left"":7487,""right"":1468,""top"":7843,""bottom"":3385},""time"":1736465219072},{""box"":{""left"":7487,""right"":1468,""top"":7843,""bottom"":3385},""time"":1736465220088},{""box"":{""left"":7487,""right"":1468,""top"":7843,""bottom"":3385},""time"":1736465227378}",,,,,
338,Person,2025-01-10 08:27:23,2025-01-10 08:27:25,"{""box"":{""left"":7618,""right"":1875,""top"":7975,""bottom"":3416},""time"":1736465243695},{""box"":{""left"":7618,""right"":1875,""top"":7975,""bottom"":3416},""time"":1736465245769}",,,,,
340,Person,2025-01-10 08:27:28,2025-01-10 08:27:29,"{""box"":{""left"":2256,""right"":1916,""top"":2618,""bottom"":3750},""time"":1736465248566}",,,,,
342,Person,2025-01-10 08:27:44,2025-01-10 08:27:44,"{""box"":{""left"":7461,""right"":1519,""top"":7842,""bottom"":3225},""time"":1736465264493}",,,,,
