placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
rainbow-line-parking-lot-1-gate,Face,2025-05-01 00:00:00,2025-05-02 00:00:00,519,5,63,21,22,27,36,70,133,80,0,8,3,3,3,6,6,15,18,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-05-02 00:00:00,2025-05-03 00:00:00,45,0,5,2,1,4,5,7,6,6,0,0,0,1,1,4,1,0,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-05-03 00:00:00,2025-05-04 00:00:00,154,1,15,6,9,10,10,15,38,29,0,1,1,0,1,1,3,10,4,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-05-04 00:00:00,2025-05-05 00:00:00,71,1,7,1,3,3,7,6,16,20,0,0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-05-05 00:00:00,2025-05-06 00:00:00,124,0,33,4,6,11,12,13,15,18,0,1,1,1,2,2,1,1,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-05-06 00:00:00,2025-05-07 00:00:00,15,0,3,1,1,3,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-05-07 00:00:00,2025-05-08 00:00:00,61,0,7,0,2,3,7,7,6,20,0,0,0,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-05-08 00:00:00,2025-05-09 00:00:00,132,0,13,2,10,10,10,14,27,25,0,2,1,0,1,3,1,6,7,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-05-09 00:00:00,2025-05-10 00:00:00,21,0,1,0,1,2,2,3,5,3,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-05-10 00:00:00,2025-05-11 00:00:00,45,0,5,1,0,7,2,8,6,6,0,1,0,0,1,3,1,3,1,0,0,0,0,0,0,0,0,0
