placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
rainbow-line-parking-lot-1-gate,Face,2025-11-01 00:00:00,2025-11-02 00:00:00,94,0,16,2,3,5,6,14,26,18,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-02 00:00:00,2025-11-03 00:00:00,309,0,24,8,4,19,26,44,100,72,0,1,0,1,2,3,0,3,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-03 00:00:00,2025-11-04 00:00:00,10,0,2,1,0,1,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-04 00:00:00,2025-11-05 00:00:00,65,0,3,1,1,2,5,9,15,18,0,1,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-05 00:00:00,2025-11-06 00:00:00,18,0,0,1,0,1,1,5,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-06 00:00:00,2025-11-07 00:00:00,36,0,4,1,1,2,1,1,7,14,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-07 00:00:00,2025-11-08 00:00:00,65,0,5,3,2,5,3,9,27,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-08 00:00:00,2025-11-09 00:00:00,110,0,12,5,1,4,3,14,40,20,0,1,0,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-09 00:00:00,2025-11-10 00:00:00,15,0,3,0,0,0,1,3,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-10 00:00:00,2025-11-11 00:00:00,23,0,1,2,4,4,3,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-11 00:00:00,2025-11-12 00:00:00,14,0,0,3,0,1,0,1,4,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-12 00:00:00,2025-11-13 00:00:00,59,0,6,3,2,1,1,3,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-13 00:00:00,2025-11-14 00:00:00,55,0,2,2,0,0,3,6,21,10,0,2,0,2,0,1,1,2,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-14 00:00:00,2025-11-15 00:00:00,18,0,2,3,0,0,0,2,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-15 00:00:00,2025-11-16 00:00:00,214,0,37,6,4,7,10,24,67,57,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-16 00:00:00,2025-11-17 00:00:00,122,0,19,11,4,3,7,6,28,35,0,0,1,1,0,1,0,1,5,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-17 00:00:00,2025-11-18 00:00:00,57,0,7,3,3,0,2,6,17,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2025-11-18 00:00:00,2025-11-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
