placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-09-15 00:00:00,2026-09-15 01:00:00,4
tojinbo-shotaro,Person,2026-09-15 01:00:00,2026-09-15 02:00:00,0
tojinbo-shotaro,Person,2026-09-15 02:00:00,2026-09-15 03:00:00,0
tojinbo-shotaro,Person,2026-09-15 03:00:00,2026-09-15 04:00:00,2
tojinbo-shotaro,Person,2026-09-15 04:00:00,2026-09-15 05:00:00,7
tojinbo-shotaro,Person,2026-09-15 05:00:00,2026-09-15 06:00:00,83
tojinbo-shotaro,Person,2026-09-15 06:00:00,2026-09-15 07:00:00,58
tojinbo-shotaro,Person,2026-09-15 07:00:00,2026-09-15 08:00:00,47
tojinbo-shotaro,Person,2026-09-15 08:00:00,2026-09-15 09:00:00,206
tojinbo-shotaro,Person,2026-09-15 09:00:00,2026-09-15 10:00:00,290
tojinbo-shotaro,Person,2026-09-15 10:00:00,2026-09-15 11:00:00,506
tojinbo-shotaro,Person,2026-09-15 11:00:00,2026-09-15 12:00:00,563
tojinbo-shotaro,Person,2026-09-15 12:00:00,2026-09-15 13:00:00,824
tojinbo-shotaro,Person,2026-09-15 13:00:00,2026-09-15 14:00:00,931
tojinbo-shotaro,Person,2026-09-15 14:00:00,2026-09-15 15:00:00,565
tojinbo-shotaro,Person,2026-09-15 15:00:00,2026-09-15 16:00:00,516
tojinbo-shotaro,Person,2026-09-15 16:00:00,2026-09-15 17:00:00,814
tojinbo-shotaro,Person,2026-09-15 17:00:00,2026-09-15 18:00:00,105
tojinbo-shotaro,Person,2026-09-15 18:00:00,2026-09-15 19:00:00,18
tojinbo-shotaro,Person,2026-09-15 19:00:00,2026-09-15 20:00:00,5
tojinbo-shotaro,Person,2026-09-15 20:00:00,2026-09-15 21:00:00,0
tojinbo-shotaro,Person,2026-09-15 21:00:00,2026-09-15 22:00:00,4
tojinbo-shotaro,Person,2026-09-15 22:00:00,2026-09-15 23:00:00,17
tojinbo-shotaro,Person,2026-09-15 23:00:00,2026-09-16 00:00:00,9
