placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-09-22 00:00:00,2026-09-22 01:00:00,0
tojinbo-shotaro,Person,2026-09-22 01:00:00,2026-09-22 02:00:00,0
tojinbo-shotaro,Person,2026-09-22 02:00:00,2026-09-22 03:00:00,0
tojinbo-shotaro,Person,2026-09-22 03:00:00,2026-09-22 04:00:00,0
tojinbo-shotaro,Person,2026-09-22 04:00:00,2026-09-22 05:00:00,0
tojinbo-shotaro,Person,2026-09-22 05:00:00,2026-09-22 06:00:00,25
tojinbo-shotaro,Person,2026-09-22 06:00:00,2026-09-22 07:00:00,52
tojinbo-shotaro,Person,2026-09-22 07:00:00,2026-09-22 08:00:00,108
tojinbo-shotaro,Person,2026-09-22 08:00:00,2026-09-22 09:00:00,905
tojinbo-shotaro,Person,2026-09-22 09:00:00,2026-09-22 10:00:00,2774
tojinbo-shotaro,Person,2026-09-22 10:00:00,2026-09-22 11:00:00,3984
tojinbo-shotaro,Person,2026-09-22 11:00:00,2026-09-22 12:00:00,4426
tojinbo-shotaro,Person,2026-09-22 12:00:00,2026-09-22 13:00:00,4400
tojinbo-shotaro,Person,2026-09-22 13:00:00,2026-09-22 14:00:00,4190
tojinbo-shotaro,Person,2026-09-22 14:00:00,2026-09-22 15:00:00,3934
tojinbo-shotaro,Person,2026-09-22 15:00:00,2026-09-22 16:00:00,2832
tojinbo-shotaro,Person,2026-09-22 16:00:00,2026-09-22 17:00:00,2650
tojinbo-shotaro,Person,2026-09-22 17:00:00,2026-09-22 18:00:00,2340
tojinbo-shotaro,Person,2026-09-22 18:00:00,2026-09-22 19:00:00,937
tojinbo-shotaro,Person,2026-09-22 19:00:00,2026-09-22 20:00:00,10
tojinbo-shotaro,Person,2026-09-22 20:00:00,2026-09-22 21:00:00,0
tojinbo-shotaro,Person,2026-09-22 21:00:00,2026-09-22 22:00:00,13
tojinbo-shotaro,Person,2026-09-22 22:00:00,2026-09-22 23:00:00,6
tojinbo-shotaro,Person,2026-09-22 23:00:00,2026-09-23 00:00:00,0
