placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-09-02 00:00:00,2026-09-02 01:00:00,0
tojinbo-shotaro,Person,2026-09-02 01:00:00,2026-09-02 02:00:00,10
tojinbo-shotaro,Person,2026-09-02 02:00:00,2026-09-02 03:00:00,5
tojinbo-shotaro,Person,2026-09-02 03:00:00,2026-09-02 04:00:00,0
tojinbo-shotaro,Person,2026-09-02 04:00:00,2026-09-02 05:00:00,15
tojinbo-shotaro,Person,2026-09-02 05:00:00,2026-09-02 06:00:00,76
tojinbo-shotaro,Person,2026-09-02 06:00:00,2026-09-02 07:00:00,48
tojinbo-shotaro,Person,2026-09-02 07:00:00,2026-09-02 08:00:00,41
tojinbo-shotaro,Person,2026-09-02 08:00:00,2026-09-02 09:00:00,110
tojinbo-shotaro,Person,2026-09-02 09:00:00,2026-09-02 10:00:00,213
tojinbo-shotaro,Person,2026-09-02 10:00:00,2026-09-02 11:00:00,575
tojinbo-shotaro,Person,2026-09-02 11:00:00,2026-09-02 12:00:00,729
tojinbo-shotaro,Person,2026-09-02 12:00:00,2026-09-02 13:00:00,853
tojinbo-shotaro,Person,2026-09-02 13:00:00,2026-09-02 14:00:00,1080
tojinbo-shotaro,Person,2026-09-02 14:00:00,2026-09-02 15:00:00,940
tojinbo-shotaro,Person,2026-09-02 15:00:00,2026-09-02 16:00:00,573
tojinbo-shotaro,Person,2026-09-02 16:00:00,2026-09-02 17:00:00,646
tojinbo-shotaro,Person,2026-09-02 17:00:00,2026-09-02 18:00:00,170
tojinbo-shotaro,Person,2026-09-02 18:00:00,2026-09-02 19:00:00,44
tojinbo-shotaro,Person,2026-09-02 19:00:00,2026-09-02 20:00:00,2
tojinbo-shotaro,Person,2026-09-02 20:00:00,2026-09-02 21:00:00,0
tojinbo-shotaro,Person,2026-09-02 21:00:00,2026-09-02 22:00:00,0
tojinbo-shotaro,Person,2026-09-02 22:00:00,2026-09-02 23:00:00,0
tojinbo-shotaro,Person,2026-09-02 23:00:00,2026-09-03 00:00:00,0
