placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-09-04 00:00:00,2026-09-04 01:00:00,0
tojinbo-shotaro,Person,2026-09-04 01:00:00,2026-09-04 02:00:00,0
tojinbo-shotaro,Person,2026-09-04 02:00:00,2026-09-04 03:00:00,1
tojinbo-shotaro,Person,2026-09-04 03:00:00,2026-09-04 04:00:00,11
tojinbo-shotaro,Person,2026-09-04 04:00:00,2026-09-04 05:00:00,1
tojinbo-shotaro,Person,2026-09-04 05:00:00,2026-09-04 06:00:00,78
tojinbo-shotaro,Person,2026-09-04 06:00:00,2026-09-04 07:00:00,38
tojinbo-shotaro,Person,2026-09-04 07:00:00,2026-09-04 08:00:00,82
tojinbo-shotaro,Person,2026-09-04 08:00:00,2026-09-04 09:00:00,283
tojinbo-shotaro,Person,2026-09-04 09:00:00,2026-09-04 10:00:00,445
tojinbo-shotaro,Person,2026-09-04 10:00:00,2026-09-04 11:00:00,631
tojinbo-shotaro,Person,2026-09-04 11:00:00,2026-09-04 12:00:00,1080
tojinbo-shotaro,Person,2026-09-04 12:00:00,2026-09-04 13:00:00,1600
tojinbo-shotaro,Person,2026-09-04 13:00:00,2026-09-04 14:00:00,1209
tojinbo-shotaro,Person,2026-09-04 14:00:00,2026-09-04 15:00:00,1583
tojinbo-shotaro,Person,2026-09-04 15:00:00,2026-09-04 16:00:00,1172
tojinbo-shotaro,Person,2026-09-04 16:00:00,2026-09-04 17:00:00,678
tojinbo-shotaro,Person,2026-09-04 17:00:00,2026-09-04 18:00:00,83
tojinbo-shotaro,Person,2026-09-04 18:00:00,2026-09-04 19:00:00,11
tojinbo-shotaro,Person,2026-09-04 19:00:00,2026-09-04 20:00:00,0
tojinbo-shotaro,Person,2026-09-04 20:00:00,2026-09-04 21:00:00,0
tojinbo-shotaro,Person,2026-09-04 21:00:00,2026-09-04 22:00:00,0
tojinbo-shotaro,Person,2026-09-04 22:00:00,2026-09-04 23:00:00,5
tojinbo-shotaro,Person,2026-09-04 23:00:00,2026-09-05 00:00:00,14
