397,LicensePlate,2024-11-09 12:59:58,2024-11-09 13:00:07,"{""box"":{""left"":1699,""right"":3948,""top"":2003,""bottom"":4300},""time"":1731124798626},{""box"":{""left"":1699,""right"":3948,""top"":2003,""bottom"":4300},""time"":1731124799017},{""box"":{""left"":1699,""right"":3948,""top"":2003,""bottom"":4300},""time"":1731124800024},{""box"":{""left"":1699,""right"":3948,""top"":2003,""bottom"":4300},""time"":1731124801023},{""box"":{""left"":1699,""right"":3948,""top"":2003,""bottom"":4300},""time"":1731124802033},{""box"":{""left"":1699,""right"":3948,""top"":2003,""bottom"":4300},""time"":1731124803001},{""box"":{""left"":1699,""right"":3948,""top"":2003,""bottom"":4300},""time"":1731124804030},{""box"":{""left"":1699,""right"":3948,""top"":2003,""bottom"":4300},""time"":1731124805007},{""box"":{""left"":1699,""right"":3948,""top"":2003,""bottom"":4300},""time"":1731124806009},{""box"":{""left"":1699,""right"":3948,""top"":2003,""bottom"":4300},""time"":1731124807241}",,,岐阜,368,や
399,LicensePlate,2024-11-09 13:00:14,2024-11-09 13:00:24,"{""box"":{""left"":1517,""right"":4192,""top"":1772,""bottom"":4558},""time"":1731124814566},{""box"":{""left"":1517,""right"":4192,""top"":1772,""bottom"":4558},""time"":1731124815062},{""box"":{""left"":1517,""right"":4192,""top"":1772,""bottom"":4558},""time"":1731124816027},{""box"":{""left"":1517,""right"":4192,""top"":1772,""bottom"":4558},""time"":1731124817002},{""box"":{""left"":1517,""right"":4192,""top"":1772,""bottom"":4558},""time"":1731124818000},{""box"":{""left"":1517,""right"":4192,""top"":1772,""bottom"":4558},""time"":1731124819037},{""box"":{""left"":1517,""right"":4192,""top"":1772,""bottom"":4558},""time"":1731124820003},{""box"":{""left"":1517,""right"":4192,""top"":1772,""bottom"":4558},""time"":1731124821001},{""box"":{""left"":1517,""right"":4192,""top"":1772,""bottom"":4558},""time"":1731124822038},{""box"":{""left"":1517,""right"":4192,""top"":1772,""bottom"":4558},""time"":1731124823044},{""box"":{""left"":1517,""right"":4192,""top"":1772,""bottom"":4558},""time"":1731124824042}",,,大阪,582,た
401,LicensePlate,2024-11-09 13:00:26,2024-11-09 13:00:33,"{""box"":{""left"":2010,""right"":4072,""top"":2379,""bottom"":4502},""time"":1731124826884},{""box"":{""left"":2010,""right"":4072,""top"":2379,""bottom"":4502},""time"":1731124827016},{""box"":{""left"":2010,""right"":4072,""top"":2379,""bottom"":4502},""time"":1731124828023},{""box"":{""left"":2010,""right"":4072,""top"":2379,""bottom"":4502},""time"":1731124829020},{""box"":{""left"":2010,""right"":4072,""top"":2379,""bottom"":4502},""time"":1731124830028},{""box"":{""left"":2010,""right"":4072,""top"":2379,""bottom"":4502},""time"":1731124831026},{""box"":{""left"":2010,""right"":4072,""top"":2379,""bottom"":4502},""time"":1731124832003},{""box"":{""left"":2010,""right"":4072,""top"":2379,""bottom"":4502},""time"":1731124833000}",,,一宮,331,せ
403,LicensePlate,2024-11-09 13:00:43,2024-11-09 13:00:57,"{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124843223},{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124844026},{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124845032},{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124846000},{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124847028},{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124848005},{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124849005},{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124850013},{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124851045},{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124852054},{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124853019},{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124854019},{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124855020},{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124856022},{""box"":{""left"":1627,""right"":4138,""top"":1906,""bottom"":4397},""time"":1731124857021}",,,名古屋,302,む
404,LicensePlate,2024-11-09 13:01:04,2024-11-09 13:01:05,"{""box"":{""left"":2673,""right"":4458,""top"":3069,""bottom"":4963},""time"":1731124864736},{""box"":{""left"":2673,""right"":4458,""top"":3069,""bottom"":4963},""time"":1731124865040}",,,神戸,568,の
406,LicensePlate,2024-11-09 13:01:05,2024-11-09 13:01:10,"{""box"":{""left"":3738,""right"":4698,""top"":4095,""bottom"":5360},""time"":1731124865707},{""box"":{""left"":3738,""right"":4698,""top"":4095,""bottom"":5360},""time"":1731124866042},{""box"":{""left"":3738,""right"":4698,""top"":4095,""bottom"":5360},""time"":1731124867382},{""box"":{""left"":3738,""right"":4698,""top"":4095,""bottom"":5360},""time"":1731124868079},{""box"":{""left"":3738,""right"":4698,""top"":4095,""bottom"":5360},""time"":1731124870016}",,,神戸,56611,7
407,LicensePlate,2024-11-09 13:01:14,2024-11-09 13:01:15,"{""box"":{""left"":4218,""right"":4804,""top"":4576,""bottom"":5479},""time"":1731124874867}",,,神戸,56611,7
409,LicensePlate,2024-11-09 13:02:14,2024-11-09 13:02:26,"{""box"":{""left"":1606,""right"":4077,""top"":1862,""bottom"":4393},""time"":1731124934503},{""box"":{""left"":1606,""right"":4077,""top"":1862,""bottom"":4393},""time"":1731124936005},{""box"":{""left"":1606,""right"":4077,""top"":1862,""bottom"":4393},""time"":1731124937001},{""box"":{""left"":1606,""right"":4077,""top"":1862,""bottom"":4393},""time"":1731124938037},{""box"":{""left"":1606,""right"":4077,""top"":1862,""bottom"":4393},""time"":1731124939045},{""box"":{""left"":1606,""right"":4077,""top"":1862,""bottom"":4393},""time"":1731124940011},{""box"":{""left"":1606,""right"":4077,""top"":1862,""bottom"":4393},""time"":1731124941018},{""box"":{""left"":1606,""right"":4077,""top"":1862,""bottom"":4393},""time"":1731124942014},{""box"":{""left"":1606,""right"":4077,""top"":1862,""bottom"":4393},""time"":1731124943020},{""box"":{""left"":1606,""right"":4077,""top"":1862,""bottom"":4393},""time"":1731124944027},{""box"":{""left"":1606,""right"":4077,""top"":1862,""bottom"":4393},""time"":1731124945025},{""box"":{""left"":1606,""right"":4077,""top"":1862,""bottom"":4393},""time"":1731124946001}",,,3,0,に
411,LicensePlate,2024-11-09 13:02:38,2024-11-09 13:02:46,"{""box"":{""left"":1731,""right"":3989,""top"":2042,""bottom"":4342},""time"":1731124958629},{""box"":{""left"":1731,""right"":3989,""top"":2042,""bottom"":4342},""time"":1731124959034},{""box"":{""left"":1731,""right"":3989,""top"":2042,""bottom"":4342},""time"":1731124960000},{""box"":{""left"":1731,""right"":3989,""top"":2042,""bottom"":4342},""time"":1731124961008},{""box"":{""left"":1731,""right"":3989,""top"":2042,""bottom"":4342},""time"":1731124962005},{""box"":{""left"":1731,""right"":3989,""top"":2042,""bottom"":4342},""time"":1731124963044},{""box"":{""left"":1731,""right"":3989,""top"":2042,""bottom"":4342},""time"":1731124964041},{""box"":{""left"":1731,""right"":3989,""top"":2042,""bottom"":4342},""time"":1731124965008},{""box"":{""left"":1731,""right"":3989,""top"":2042,""bottom"":4342},""time"":1731124966016}",,,三重,43,せ
413,LicensePlate,2024-11-09 13:03:00,2024-11-09 13:03:11,"{""box"":{""left"":2275,""right"":4257,""top"":2542,""bottom"":4598},""time"":1731124980619},{""box"":{""left"":2275,""right"":4257,""top"":2542,""bottom"":4598},""time"":1731124981017},{""box"":{""left"":2275,""right"":4257,""top"":2542,""bottom"":4598},""time"":1731124982015},{""box"":{""left"":2275,""right"":4257,""top"":2542,""bottom"":4598},""time"":1731124983022},{""box"":{""left"":2275,""right"":4257,""top"":2542,""bottom"":4598},""time"":1731124984030},{""box"":{""left"":2275,""right"":4257,""top"":2542,""bottom"":4598},""time"":1731124985166},{""box"":{""left"":2275,""right"":4257,""top"":2542,""bottom"":4598},""time"":1731124986065},{""box"":{""left"":2275,""right"":4257,""top"":2542,""bottom"":4598},""time"":1731124987000},{""box"":{""left"":2275,""right"":4257,""top"":2542,""bottom"":4598},""time"":1731124988037},{""box"":{""left"":2275,""right"":4257,""top"":2542,""bottom"":4598},""time"":1731124989004},{""box"":{""left"":2275,""right"":4257,""top"":2542,""bottom"":4598},""time"":1731124990002},{""box"":{""left"":2275,""right"":4257,""top"":2542,""bottom"":4598},""time"":1731124991040}",,,岐阜,331,な
