427,Face,2024-11-01 17:03:24,2024-11-01 17:03:25,"{""box"":{""left"":2808,""right"":4819,""top"":3174,""bottom"":5288},""time"":1730448204191}",65,,male,,,
428,Face,2024-11-01 17:03:28,2024-11-01 17:03:28,"{""box"":{""left"":1461,""right"":4959,""top"":2148,""bottom"":6024},""time"":1730448208156}",6,12,male,,,
