placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2025-11-01 00:00:00,2025-11-02 00:00:00,671,15,228,41,41,58,47,24,14,7,1,59,20,24,40,27,13,7,3,0,0,2,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-02 00:00:00,2025-11-03 00:00:00,651,5,217,56,49,57,36,24,17,7,0,44,28,24,38,18,16,6,7,0,1,0,1,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-03 00:00:00,2025-11-04 00:00:00,506,7,183,27,28,54,24,12,15,5,1,40,25,15,37,14,8,6,3,0,1,0,0,0,0,0,0,1
fukui-station-east-entrance,Face,2025-11-04 00:00:00,2025-11-05 00:00:00,291,3,112,15,16,21,18,15,6,7,1,18,15,9,11,8,6,7,2,0,0,0,0,1,0,0,0,0
fukui-station-east-entrance,Face,2025-11-05 00:00:00,2025-11-06 00:00:00,287,2,84,22,11,33,22,13,6,8,0,32,11,9,10,7,3,8,6,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-06 00:00:00,2025-11-07 00:00:00,282,2,88,21,13,27,18,15,8,7,0,23,7,12,13,7,10,8,3,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-07 00:00:00,2025-11-08 00:00:00,414,3,106,36,27,35,22,17,21,9,0,31,18,18,32,14,11,8,4,0,1,1,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-08 00:00:00,2025-11-09 00:00:00,554,4,157,35,32,61,41,30,20,13,1,52,19,24,19,15,19,7,5,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-09 00:00:00,2025-11-10 00:00:00,704,11,250,47,44,64,39,32,16,12,1,60,28,16,28,27,18,10,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-10 00:00:00,2025-11-11 00:00:00,251,0,81,13,13,22,16,10,16,3,1,18,13,4,15,8,6,8,4,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2025-11-11 00:00:00,2025-11-12 00:00:00,370,3,120,22,26,25,24,11,17,18,0,18,16,9,20,21,8,2,9,0,0,0,0,1,0,0,0,0
fukui-station-east-entrance,Face,2025-11-12 00:00:00,2025-11-13 00:00:00,323,2,91,16,18,42,25,16,22,12,0,17,9,10,13,12,6,7,5,0,0,0,0,0,0,0,0,0
