8,Face,2024-11-07 07:48:44,2024-11-07 07:48:45,"{""box"":{""left"":2613,""right"":4716,""top"":2957,""bottom"":5191},""time"":1730933324839}",55,64,male,,,
9,Face,2024-11-07 07:48:46,2024-11-07 07:48:46,"{""box"":{""left"":460,""right"":4315,""top"":960,""bottom"":5043},""time"":1730933326141}",65,,female,,,
