placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-08-24 16:00:00,2026-08-24 16:05:00,128
tojinbo-shotaro,Person,2026-08-24 16:05:00,2026-08-24 16:10:00,155
tojinbo-shotaro,Person,2026-08-24 16:10:00,2026-08-24 16:15:00,195
tojinbo-shotaro,Person,2026-08-24 16:15:00,2026-08-24 16:20:00,194
tojinbo-shotaro,Person,2026-08-24 16:20:00,2026-08-24 16:25:00,106
tojinbo-shotaro,Person,2026-08-24 16:25:00,2026-08-24 16:30:00,145
tojinbo-shotaro,Person,2026-08-24 16:30:00,2026-08-24 16:35:00,127
tojinbo-shotaro,Person,2026-08-24 16:35:00,2026-08-24 16:40:00,123
tojinbo-shotaro,Person,2026-08-24 16:40:00,2026-08-24 16:45:00,131
tojinbo-shotaro,Person,2026-08-24 16:45:00,2026-08-24 16:50:00,117
tojinbo-shotaro,Person,2026-08-24 16:50:00,2026-08-24 16:55:00,105
tojinbo-shotaro,Person,2026-08-24 16:55:00,2026-08-24 17:00:00,80
