placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-11-06 16:00:00,2024-11-06 16:05:00,114
tojinbo-shotaro,Person,2024-11-06 16:05:00,2024-11-06 16:10:00,116
tojinbo-shotaro,Person,2024-11-06 16:10:00,2024-11-06 16:15:00,110
tojinbo-shotaro,Person,2024-11-06 16:15:00,2024-11-06 16:20:00,143
tojinbo-shotaro,Person,2024-11-06 16:20:00,2024-11-06 16:25:00,134
tojinbo-shotaro,Person,2024-11-06 16:25:00,2024-11-06 16:30:00,77
tojinbo-shotaro,Person,2024-11-06 16:30:00,2024-11-06 16:35:00,78
tojinbo-shotaro,Person,2024-11-06 16:35:00,2024-11-06 16:40:00,86
tojinbo-shotaro,Person,2024-11-06 16:40:00,2024-11-06 16:45:00,52
tojinbo-shotaro,Person,2024-11-06 16:45:00,2024-11-06 16:50:00,58
tojinbo-shotaro,Person,2024-11-06 16:50:00,2024-11-06 16:55:00,54
tojinbo-shotaro,Person,2024-11-06 16:55:00,2024-11-06 17:00:00,8
