placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-12-01 00:00:00,2025-12-02 00:00:00,6008
fukui-station-east-entrance,Person,2025-12-02 00:00:00,2025-12-03 00:00:00,5839
fukui-station-east-entrance,Person,2025-12-03 00:00:00,2025-12-04 00:00:00,6214

fukui-station-east-entrance,Person,2025-12-05 00:00:00,2025-12-06 00:00:00,7632
fukui-station-east-entrance,Person,2025-12-06 00:00:00,2025-12-07 00:00:00,10433
fukui-station-east-entrance,Person,2025-12-07 00:00:00,2025-12-08 00:00:00,9719
fukui-station-east-entrance,Person,2025-12-08 00:00:00,2025-12-09 00:00:00,5918
fukui-station-east-entrance,Person,2025-12-09 00:00:00,2025-12-10 00:00:00,5672
fukui-station-east-entrance,Person,2025-12-10 00:00:00,2025-12-11 00:00:00,6161
fukui-station-east-entrance,Person,2025-12-11 00:00:00,2025-12-12 00:00:00,6026
