placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-09-01 00:00:00,2025-09-02 00:00:00,6917
fukui-station-east-entrance,Person,2025-09-02 00:00:00,2025-09-03 00:00:00,7156
fukui-station-east-entrance,Person,2025-09-03 00:00:00,2025-09-04 00:00:00,7282
fukui-station-east-entrance,Person,2025-09-04 00:00:00,2025-09-05 00:00:00,7142
fukui-station-east-entrance,Person,2025-09-05 00:00:00,2025-09-06 00:00:00,8199
fukui-station-east-entrance,Person,2025-09-06 00:00:00,2025-09-07 00:00:00,11995
fukui-station-east-entrance,Person,2025-09-07 00:00:00,2025-09-08 00:00:00,13623
fukui-station-east-entrance,Person,2025-09-08 00:00:00,2025-09-09 00:00:00,8436
fukui-station-east-entrance,Person,2025-09-09 00:00:00,2025-09-10 00:00:00,6736
fukui-station-east-entrance,Person,2025-09-10 00:00:00,2025-09-11 00:00:00,6875
fukui-station-east-entrance,Person,2025-09-11 00:00:00,2025-09-12 00:00:00,7299
