7,Face,2024-11-06 15:59:30,2024-11-06 16:00:22,"{""box"":{""left"":5733,""right"":4802,""top"":6099,""bottom"":5244},""time"":1730876370500}",65,,female,,,
8,Face,2024-11-06 16:00:27,2024-11-06 16:01:32,"{""box"":{""left"":5715,""right"":4802,""top"":6081,""bottom"":5244},""time"":1730876427261}",65,,male,,,
