placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
rainbow-line-parking-lot-1-gate,Face,2024-12-01 00:00:00,2024-12-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 01:00:00,2024-12-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 02:00:00,2024-12-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 03:00:00,2024-12-01 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 04:00:00,2024-12-01 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 05:00:00,2024-12-01 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 06:00:00,2024-12-01 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 07:00:00,2024-12-01 08:00:00,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 08:00:00,2024-12-01 09:00:00,22,0,1,0,0,4,3,2,5,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 09:00:00,2024-12-01 10:00:00,80,0,5,3,1,5,2,11,22,26,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 10:00:00,2024-12-01 11:00:00,60,0,4,1,1,5,7,5,12,19,0,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 11:00:00,2024-12-01 12:00:00,96,1,12,6,3,3,1,7,23,28,0,2,0,0,0,3,2,1,4,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 12:00:00,2024-12-01 13:00:00,105,0,6,4,2,4,2,9,22,41,0,4,1,0,1,2,0,3,4,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 13:00:00,2024-12-01 14:00:00,124,0,12,5,2,4,4,8,39,44,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 14:00:00,2024-12-01 15:00:00,18,0,0,1,2,1,0,3,3,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 15:00:00,2024-12-01 16:00:00,26,0,2,0,3,0,2,0,7,6,0,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 16:00:00,2024-12-01 17:00:00,4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 17:00:00,2024-12-01 18:00:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 18:00:00,2024-12-01 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 19:00:00,2024-12-01 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 20:00:00,2024-12-01 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 21:00:00,2024-12-01 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 22:00:00,2024-12-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainbow-line-parking-lot-1-gate,Face,2024-12-01 23:00:00,2024-12-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
