placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-09-02 00:00:00,2026-09-02 01:00:00,0
fukui-station-east-entrance,Person,2026-09-02 01:00:00,2026-09-02 02:00:00,0
fukui-station-east-entrance,Person,2026-09-02 02:00:00,2026-09-02 03:00:00,0
fukui-station-east-entrance,Person,2026-09-02 03:00:00,2026-09-02 04:00:00,0
fukui-station-east-entrance,Person,2026-09-02 04:00:00,2026-09-02 05:00:00,0
fukui-station-east-entrance,Person,2026-09-02 05:00:00,2026-09-02 06:00:00,69
fukui-station-east-entrance,Person,2026-09-02 06:00:00,2026-09-02 07:00:00,134
fukui-station-east-entrance,Person,2026-09-02 07:00:00,2026-09-02 08:00:00,254
fukui-station-east-entrance,Person,2026-09-02 08:00:00,2026-09-02 09:00:00,438
fukui-station-east-entrance,Person,2026-09-02 09:00:00,2026-09-02 10:00:00,753
fukui-station-east-entrance,Person,2026-09-02 10:00:00,2026-09-02 11:00:00,492
fukui-station-east-entrance,Person,2026-09-02 11:00:00,2026-09-02 12:00:00,520
fukui-station-east-entrance,Person,2026-09-02 12:00:00,2026-09-02 13:00:00,749
fukui-station-east-entrance,Person,2026-09-02 13:00:00,2026-09-02 14:00:00,539
fukui-station-east-entrance,Person,2026-09-02 14:00:00,2026-09-02 15:00:00,629
fukui-station-east-entrance,Person,2026-09-02 15:00:00,2026-09-02 16:00:00,511
fukui-station-east-entrance,Person,2026-09-02 16:00:00,2026-09-02 17:00:00,706
fukui-station-east-entrance,Person,2026-09-02 17:00:00,2026-09-02 18:00:00,877
fukui-station-east-entrance,Person,2026-09-02 18:00:00,2026-09-02 19:00:00,643
fukui-station-east-entrance,Person,2026-09-02 19:00:00,2026-09-02 20:00:00,228
fukui-station-east-entrance,Person,2026-09-02 20:00:00,2026-09-02 21:00:00,147
fukui-station-east-entrance,Person,2026-09-02 21:00:00,2026-09-02 22:00:00,184
fukui-station-east-entrance,Person,2026-09-02 22:00:00,2026-09-02 23:00:00,61
fukui-station-east-entrance,Person,2026-09-02 23:00:00,2026-09-03 00:00:00,0
