placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-09-08 00:00:00,2026-09-08 01:00:00,0
fukui-station-east-entrance,Person,2026-09-08 01:00:00,2026-09-08 02:00:00,0
fukui-station-east-entrance,Person,2026-09-08 02:00:00,2026-09-08 03:00:00,0
fukui-station-east-entrance,Person,2026-09-08 03:00:00,2026-09-08 04:00:00,0
fukui-station-east-entrance,Person,2026-09-08 04:00:00,2026-09-08 05:00:00,0
fukui-station-east-entrance,Person,2026-09-08 05:00:00,2026-09-08 06:00:00,30
fukui-station-east-entrance,Person,2026-09-08 06:00:00,2026-09-08 07:00:00,46
fukui-station-east-entrance,Person,2026-09-08 07:00:00,2026-09-08 08:00:00,299
fukui-station-east-entrance,Person,2026-09-08 08:00:00,2026-09-08 09:00:00,566
fukui-station-east-entrance,Person,2026-09-08 09:00:00,2026-09-08 10:00:00,929
fukui-station-east-entrance,Person,2026-09-08 10:00:00,2026-09-08 11:00:00,774
fukui-station-east-entrance,Person,2026-09-08 11:00:00,2026-09-08 12:00:00,644
fukui-station-east-entrance,Person,2026-09-08 12:00:00,2026-09-08 13:00:00,925
fukui-station-east-entrance,Person,2026-09-08 13:00:00,2026-09-08 14:00:00,559
fukui-station-east-entrance,Person,2026-09-08 14:00:00,2026-09-08 15:00:00,469
fukui-station-east-entrance,Person,2026-09-08 15:00:00,2026-09-08 16:00:00,939
fukui-station-east-entrance,Person,2026-09-08 16:00:00,2026-09-08 17:00:00,985
fukui-station-east-entrance,Person,2026-09-08 17:00:00,2026-09-08 18:00:00,1001
fukui-station-east-entrance,Person,2026-09-08 18:00:00,2026-09-08 19:00:00,508
fukui-station-east-entrance,Person,2026-09-08 19:00:00,2026-09-08 20:00:00,125
fukui-station-east-entrance,Person,2026-09-08 20:00:00,2026-09-08 21:00:00,12
fukui-station-east-entrance,Person,2026-09-08 21:00:00,2026-09-08 22:00:00,5
fukui-station-east-entrance,Person,2026-09-08 22:00:00,2026-09-08 23:00:00,4
fukui-station-east-entrance,Person,2026-09-08 23:00:00,2026-09-09 00:00:00,0
