5856,Person,2024-12-15 12:24:06,2024-12-15 12:24:22,"{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233046654},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233047162},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233048027},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233049032},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233050013},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233051034},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233053029},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233054002},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233055037},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233056007},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233057031},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233058007},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233059020},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233060037},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233061053},{""box"":{""left"":1840,""right"":2733,""top"":2167,""bottom"":4363},""time"":1734233062024}",,,,,
5859,Person,2024-12-15 12:24:06,2024-12-15 12:24:07,"{""box"":{""left"":2023,""right"":2851,""top"":2390,""bottom"":4413},""time"":1734233046657},{""box"":{""left"":2023,""right"":2851,""top"":2390,""bottom"":4413},""time"":1734233047163}",,,,,
5860,Person,2024-12-15 12:24:07,2024-12-15 12:24:09,"{""box"":{""left"":1975,""right"":2875,""top"":2312,""bottom"":4343},""time"":1734233047520},{""box"":{""left"":1975,""right"":2875,""top"":2312,""bottom"":4343},""time"":1734233048029},{""box"":{""left"":1975,""right"":2875,""top"":2312,""bottom"":4343},""time"":1734233049207}",,,,,
5861,Person,2024-12-15 12:24:07,2024-12-15 12:24:13,"{""box"":{""left"":8762,""right"":4375,""top"":9687,""bottom"":7625},""time"":1734233047574},{""box"":{""left"":8762,""right"":4375,""top"":9687,""bottom"":7625},""time"":1734233048030},{""box"":{""left"":8762,""right"":4375,""top"":9687,""bottom"":7625},""time"":1734233049033},{""box"":{""left"":8762,""right"":4375,""top"":9687,""bottom"":7625},""time"":1734233050014},{""box"":{""left"":8762,""right"":4375,""top"":9687,""bottom"":7625},""time"":1734233051035},{""box"":{""left"":8762,""right"":4375,""top"":9687,""bottom"":7625},""time"":1734233052008},{""box"":{""left"":8762,""right"":4375,""top"":9687,""bottom"":7625},""time"":1734233053034}",,,,,
5862,Person,2024-12-15 12:24:07,2024-12-15 12:24:08,"{""box"":{""left"":690,""right"":5174,""top"":1777,""bottom"":8757},""time"":1734233047635},{""box"":{""left"":690,""right"":5174,""top"":1777,""bottom"":8757},""time"":1734233048031}",,,,,
5863,Person,2024-12-15 12:24:07,2024-12-15 12:24:13,"{""box"":{""left"":2250,""right"":2979,""top"":2887,""bottom"":5187},""time"":1734233047636},{""box"":{""left"":2250,""right"":2979,""top"":2887,""bottom"":5187},""time"":1734233048033},{""box"":{""left"":2250,""right"":2979,""top"":2887,""bottom"":5187},""time"":1734233049034},{""box"":{""left"":2250,""right"":2979,""top"":2887,""bottom"":5187},""time"":1734233050016},{""box"":{""left"":2250,""right"":2979,""top"":2887,""bottom"":5187},""time"":1734233051037},{""box"":{""left"":2250,""right"":2979,""top"":2887,""bottom"":5187},""time"":1734233052072},{""box"":{""left"":2250,""right"":2979,""top"":2887,""bottom"":5187},""time"":1734233053037}",,,,,
5864,Person,2024-12-15 12:24:08,2024-12-15 12:24:09,"{""box"":{""left"":1012,""right"":5125,""top"":1837,""bottom"":8812},""time"":1734233048696},{""box"":{""left"":1012,""right"":5125,""top"":1837,""bottom"":8812},""time"":1734233049035}",,,,,
5865,Person,2024-12-15 12:24:10,2024-12-15 12:24:15,"{""box"":{""left"":2581,""right"":3468,""top"":3112,""bottom"":5583},""time"":1734233050525},{""box"":{""left"":2581,""right"":3468,""top"":3112,""bottom"":5583},""time"":1734233051038},{""box"":{""left"":2581,""right"":3468,""top"":3112,""bottom"":5583},""time"":1734233052074},{""box"":{""left"":2581,""right"":3468,""top"":3112,""bottom"":5583},""time"":1734233053041},{""box"":{""left"":2581,""right"":3468,""top"":3112,""bottom"":5583},""time"":1734233054004},{""box"":{""left"":2581,""right"":3468,""top"":3112,""bottom"":5583},""time"":1734233055042}",,,,,
5867,Person,2024-12-15 12:24:15,2024-12-15 12:24:22,"{""box"":{""left"":4012,""right"":8208,""top"":5574,""bottom"":9999},""time"":1734233055338},{""box"":{""left"":4012,""right"":8208,""top"":5574,""bottom"":9999},""time"":1734233056010},{""box"":{""left"":4012,""right"":8208,""top"":5574,""bottom"":9999},""time"":1734233057038},{""box"":{""left"":4012,""right"":8208,""top"":5574,""bottom"":9999},""time"":1734233058013},{""box"":{""left"":4012,""right"":8208,""top"":5574,""bottom"":9999},""time"":1734233059023},{""box"":{""left"":4012,""right"":8208,""top"":5574,""bottom"":9999},""time"":1734233060043},{""box"":{""left"":4012,""right"":8208,""top"":5574,""bottom"":9999},""time"":1734233061055},{""box"":{""left"":4012,""right"":8208,""top"":5574,""bottom"":9999},""time"":1734233062029}",,,,,
5868,Person,2024-12-15 12:24:16,2024-12-15 12:24:28,"{""box"":{""left"":1762,""right"":2625,""top"":1906,""bottom"":3531},""time"":1734233056135},{""box"":{""left"":1762,""right"":2625,""top"":1906,""bottom"":3531},""time"":1734233058016},{""box"":{""left"":1762,""right"":2625,""top"":1906,""bottom"":3531},""time"":1734233059026},{""box"":{""left"":1762,""right"":2625,""top"":1906,""bottom"":3531},""time"":1734233062252},{""box"":{""left"":1762,""right"":2625,""top"":1906,""bottom"":3531},""time"":1734233063046},{""box"":{""left"":1762,""right"":2625,""top"":1906,""bottom"":3531},""time"":1734233064007},{""box"":{""left"":1762,""right"":2625,""top"":1906,""bottom"":3531},""time"":1734233065015},{""box"":{""left"":1762,""right"":2625,""top"":1906,""bottom"":3531},""time"":1734233066048},{""box"":{""left"":1762,""right"":2625,""top"":1906,""bottom"":3531},""time"":1734233067023},{""box"":{""left"":1762,""right"":2625,""top"":1906,""bottom"":3531},""time"":1734233068043}",,,,,
