placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2026-07-01 00:00:00,2026-07-02 00:00:00,237,2,80,15,14,27,12,13,8,5,0,22,8,4,18,4,3,2,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-02 00:00:00,2026-07-03 00:00:00,325,5,112,25,27,29,22,12,6,10,0,26,19,8,8,10,3,0,2,0,0,1,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-03 00:00:00,2026-07-04 00:00:00,348,2,115,25,26,37,18,33,12,4,0,23,7,13,12,6,7,3,1,0,2,0,1,1,0,0,0,0
fukui-station-east-entrance,Face,2026-07-04 00:00:00,2026-07-05 00:00:00,567,6,223,43,22,53,40,23,11,8,0,45,17,22,20,18,8,3,4,0,1,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-05 00:00:00,2026-07-06 00:00:00,564,9,199,39,43,65,27,16,6,2,0,39,27,19,20,22,18,5,2,0,2,1,0,0,3,0,0,0
fukui-station-east-entrance,Face,2026-07-06 00:00:00,2026-07-07 00:00:00,302,2,109,34,16,26,10,15,8,3,1,18,16,11,9,6,5,5,5,0,2,1,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-07 00:00:00,2026-07-08 00:00:00,298,2,100,24,20,35,14,7,9,2,0,23,14,8,16,3,8,6,4,0,2,0,0,1,0,0,0,0
fukui-station-east-entrance,Face,2026-07-08 00:00:00,2026-07-09 00:00:00,329,3,108,17,20,45,18,18,10,5,0,22,12,7,20,12,5,4,1,0,2,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-09 00:00:00,2026-07-10 00:00:00,353,4,129,25,22,38,24,17,8,6,0,27,11,8,13,14,4,1,1,0,1,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-10 00:00:00,2026-07-11 00:00:00,468,0,167,31,36,48,19,16,13,9,1,35,25,14,19,16,9,4,5,0,0,0,1,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-11 00:00:00,2026-07-12 00:00:00,652,8,235,64,46,72,24,21,7,9,1,42,23,28,24,27,9,5,3,0,1,1,1,1,0,0,0,0
fukui-station-east-entrance,Face,2026-07-12 00:00:00,2026-07-13 00:00:00,775,11,288,52,54,64,58,25,15,8,1,51,27,32,32,25,19,6,2,0,0,2,0,1,1,0,0,1
fukui-station-east-entrance,Face,2026-07-13 00:00:00,2026-07-14 00:00:00,432,3,150,25,37,44,28,26,11,7,2,28,15,13,11,15,8,2,6,0,0,0,0,0,0,1,0,0
fukui-station-east-entrance,Face,2026-07-14 00:00:00,2026-07-15 00:00:00,301,2,115,20,17,33,14,8,10,2,0,16,9,13,15,13,6,2,3,0,0,0,0,0,1,2,0,0
fukui-station-east-entrance,Face,2026-07-15 00:00:00,2026-07-16 00:00:00,372,4,118,24,30,28,20,13,15,11,0,29,18,15,18,17,6,3,2,0,0,0,0,0,1,0,0,0
fukui-station-east-entrance,Face,2026-07-16 00:00:00,2026-07-17 00:00:00,448,9,166,29,36,39,28,22,17,3,0,34,9,12,14,9,11,6,4,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-07-17 00:00:00,2026-07-18 00:00:00,424,6,137,29,29,47,21,21,22,6,0,31,13,16,9,17,5,2,9,0,0,1,0,1,1,1,0,0
