placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2026-08-01 00:00:00,2026-08-02 00:00:00,628,7,229,39,44,49,35,24,17,11,0,59,24,15,30,20,11,6,6,0,0,0,0,1,0,1,0,0
fukui-station-east-entrance,Face,2026-08-02 00:00:00,2026-08-03 00:00:00,650,9,242,46,57,61,35,14,11,5,0,66,19,20,24,17,6,6,4,0,4,1,1,0,0,2,0,0
fukui-station-east-entrance,Face,2026-08-03 00:00:00,2026-08-04 00:00:00,456,6,158,25,42,41,22,21,7,3,0,37,22,22,20,11,10,4,4,0,0,1,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-04 00:00:00,2026-08-05 00:00:00,541,12,202,28,43,39,20,12,13,9,0,44,25,20,25,18,12,9,5,0,1,0,1,1,0,2,0,0
fukui-station-east-entrance,Face,2026-08-05 00:00:00,2026-08-06 00:00:00,677,5,245,61,42,50,23,20,11,2,1,59,42,19,30,27,22,8,4,0,2,1,2,0,0,1,0,0
fukui-station-east-entrance,Face,2026-08-06 00:00:00,2026-08-07 00:00:00,578,3,212,47,34,41,32,18,10,7,0,44,34,28,31,14,10,4,6,1,0,0,0,1,1,0,0,0
fukui-station-east-entrance,Face,2026-08-07 00:00:00,2026-08-08 00:00:00,548,4,222,42,33,56,26,12,8,5,0,34,20,24,17,20,11,6,5,0,0,1,0,1,0,0,1,0
fukui-station-east-entrance,Face,2026-08-08 00:00:00,2026-08-09 00:00:00,835,5,296,54,64,58,47,39,26,14,1,67,32,32,44,28,13,7,7,0,0,0,0,1,0,0,0,0
fukui-station-east-entrance,Face,2026-08-09 00:00:00,2026-08-10 00:00:00,848,6,269,46,56,82,41,33,16,13,1,78,51,47,48,26,15,8,9,0,3,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-08-10 00:00:00,2026-08-11 00:00:00,691,3,225,59,68,77,41,16,14,3,0,47,44,32,32,13,8,6,1,0,0,1,0,1,0,0,0,0
fukui-station-east-entrance,Face,2026-08-11 00:00:00,2026-08-12 00:00:00,908,13,297,65,72,73,49,41,29,8,2,68,47,29,51,29,15,12,3,1,1,0,1,0,0,1,1,0
fukui-station-east-entrance,Face,2026-08-12 00:00:00,2026-08-13 00:00:00,830,13,290,65,59,77,52,29,12,14,1,53,39,36,47,19,13,6,1,0,2,0,0,1,1,0,0,0
