212,LicensePlate,2024-11-22 10:48:36,2024-11-22 10:48:42,"{""box"":{""left"":6263,""right"":7707,""top"":6785,""bottom"":8952},""time"":1732240116006},{""box"":{""left"":6263,""right"":7707,""top"":6785,""bottom"":8952},""time"":1732240122014}",,,な,65,1
213,Face,2024-11-22 10:48:42,2024-11-22 10:48:44,"{""box"":{""left"":1820,""right"":4848,""top"":2186,""bottom"":5323},""time"":1732240122725}","55,64",male,,,
214,Face,2024-11-22 10:48:43,2024-11-22 10:48:43,"{""box"":{""left"":5876,""right"":4897,""top"":6607,""bottom"":5961},""time"":1732240123587}","35,44",male,,,
216,LicensePlate,2024-11-22 10:48:50,2024-11-22 10:49:01,"{""box"":{""left"":2316,""right"":6883,""top"":2581,""bottom"":7233},""time"":1732240130899},{""box"":{""left"":2316,""right"":6883,""top"":2581,""bottom"":7233},""time"":1732240132035},{""box"":{""left"":2316,""right"":6883,""top"":2581,""bottom"":7233},""time"":1732240133043},{""box"":{""left"":2316,""right"":6883,""top"":2581,""bottom"":7233},""time"":1732240134010},{""box"":{""left"":2316,""right"":6883,""top"":2581,""bottom"":7233},""time"":1732240135007},{""box"":{""left"":2316,""right"":6883,""top"":2581,""bottom"":7233},""time"":1732240136005},{""box"":{""left"":2316,""right"":6883,""top"":2581,""bottom"":7233},""time"":1732240137011},{""box"":{""left"":2316,""right"":6883,""top"":2581,""bottom"":7233},""time"":1732240138021},{""box"":{""left"":2316,""right"":6883,""top"":2581,""bottom"":7233},""time"":1732240139016},{""box"":{""left"":2316,""right"":6883,""top"":2581,""bottom"":7233},""time"":1732240140023},{""box"":{""left"":2316,""right"":6883,""top"":2581,""bottom"":7233},""time"":1732240141019}",,,福井,580,わ
217,Face,2024-11-22 10:49:04,2024-11-22 10:49:05,"{""box"":{""left"":2359,""right"":4788,""top"":2749,""bottom"":5320},""time"":1732240144465}","65,",male,,,
219,LicensePlate,2024-11-22 10:49:17,2024-11-22 10:49:20,"{""box"":{""left"":2694,""right"":6641,""top"":2954,""bottom"":6998},""time"":1732240157230},{""box"":{""left"":2694,""right"":6641,""top"":2954,""bottom"":6998},""time"":1732240158031},{""box"":{""left"":2694,""right"":6641,""top"":2954,""bottom"":6998},""time"":1732240159037},{""box"":{""left"":2694,""right"":6641,""top"":2954,""bottom"":6998},""time"":1732240160075}",,,福井,534,ふ
220,LicensePlate,2024-11-22 10:49:22,2024-11-22 10:49:29,"{""box"":{""left"":6039,""right"":7077,""top"":6514,""bottom"":8087},""time"":1732240162744},{""box"":{""left"":6039,""right"":7077,""top"":6514,""bottom"":8087},""time"":1732240168027},{""box"":{""left"":6039,""right"":7077,""top"":6514,""bottom"":8087},""time"":1732240169035}",,,福井,534,ふ
221,Face,2024-11-22 10:49:30,2024-11-22 10:49:31,"{""box"":{""left"":2289,""right"":4851,""top"":2632,""bottom"":5320},""time"":1732240170399},{""box"":{""left"":2636,""right"":4639,""top"":2979,""bottom"":5108},""time"":1732240171470}","55,64",male,,,
222,Face,2024-11-22 10:49:46,2024-11-22 10:49:47,"{""box"":{""left"":1784,""right"":4694,""top"":2198,""bottom"":5227},""time"":1732240186340}","55,64",male,,,
223,Face,2024-11-22 10:49:53,2024-11-22 10:49:55,"{""box"":{""left"":1934,""right"":4710,""top"":2300,""bottom"":5210},""time"":1732240193327}","65,",male,,,
224,Face,2024-11-22 10:50:05,2024-11-22 10:50:05,"{""box"":{""left"":2222,""right"":4507,""top"":2636,""bottom"":5039},""time"":1732240205089}","65,",male,,,
225,Face,2024-11-22 10:50:05,2024-11-22 10:50:06,"{""box"":{""left"":3578,""right"":4069,""top"":3968,""bottom"":4602},""time"":1732240205988}","13,17",male,,,
226,Face,2024-11-22 10:50:36,2024-11-22 10:50:39,"{""box"":{""left"":848,""right"":3684,""top"":1535,""bottom"":4623},""time"":1732240236601}","55,64",male,,,
227,Face,2024-11-22 10:50:55,2024-11-22 10:50:56,"{""box"":{""left"":1079,""right"":4022,""top"":1554,""bottom"":4672},""time"":1732240255324},{""box"":{""left"":1353,""right"":4058,""top"":1814,""bottom"":4680},""time"":1732240256013}","55,64",male,,,
230,LicensePlate,2024-11-22 10:51:31,2024-11-22 10:51:35,"{""box"":{""left"":2586,""right"":6495,""top"":2844,""bottom"":6847},""time"":1732240291845},{""box"":{""left"":2586,""right"":6495,""top"":2844,""bottom"":6847},""time"":1732240293012},{""box"":{""left"":2586,""right"":6495,""top"":2844,""bottom"":6847},""time"":1732240294008},{""box"":{""left"":2586,""right"":6495,""top"":2844,""bottom"":6847},""time"":1732240295014}",,,いわき,330,ち
231,LicensePlate,2024-11-22 10:51:38,2024-11-22 10:51:41,"{""box"":{""left"":6625,""right"":6844,""top"":7076,""bottom"":8068},""time"":1732240298880},{""box"":{""left"":6625,""right"":6844,""top"":7076,""bottom"":8068},""time"":1732240301055}",,,いわき,330,ち
232,Face,2024-11-22 10:52:13,2024-11-22 10:52:13,"{""box"":{""left"":2405,""right"":4710,""top"":2765,""bottom"":5235},""time"":1732240333407}","65,",male,,,
233,Face,2024-11-22 10:52:21,2024-11-22 10:52:21,"{""box"":{""left"":2002,""right"":4663,""top"":2416,""bottom"":5195},""time"":1732240341528}","65,",male,,,
235,LicensePlate,2024-11-22 10:52:39,2024-11-22 10:52:53,"{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240359034},{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240360055},{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240361001},{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240362068},{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240363034},{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240364001},{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240365038},{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240366004},{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240367002},{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240368009},{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240369017},{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240370014},{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240371022},{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240372019},{""box"":{""left"":2674,""right"":6541,""top"":2916,""bottom"":6889},""time"":1732240373027}",,,なにわ,801,わ
236,Face,2024-11-22 10:52:39,2024-11-22 10:52:39,"{""box"":{""left"":1527,""right"":4804,""top"":1892,""bottom"":5304},""time"":1732240359125}","55,64",male,,,
237,Face,2024-11-22 10:52:48,2024-11-22 10:52:48,"{""box"":{""left"":2090,""right"":5101,""top"":2456,""bottom"":5570},""time"":1732240368651}","65,",male,,,
