placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-09-26 18:00:00,2026-09-26 18:05:00,17
tojinbo-shotaro,Person,2026-09-26 18:05:00,2026-09-26 18:10:00,19
tojinbo-shotaro,Person,2026-09-26 18:10:00,2026-09-26 18:15:00,8
tojinbo-shotaro,Person,2026-09-26 18:15:00,2026-09-26 18:20:00,21
tojinbo-shotaro,Person,2026-09-26 18:20:00,2026-09-26 18:25:00,8
tojinbo-shotaro,Person,2026-09-26 18:25:00,2026-09-26 18:30:00,4
tojinbo-shotaro,Person,2026-09-26 18:30:00,2026-09-26 18:35:00,0
tojinbo-shotaro,Person,2026-09-26 18:35:00,2026-09-26 18:40:00,3
tojinbo-shotaro,Person,2026-09-26 18:40:00,2026-09-26 18:45:00,0
tojinbo-shotaro,Person,2026-09-26 18:45:00,2026-09-26 18:50:00,3
tojinbo-shotaro,Person,2026-09-26 18:50:00,2026-09-26 18:55:00,0
tojinbo-shotaro,Person,2026-09-26 18:55:00,2026-09-26 19:00:00,0
