53,LicensePlate,2024-10-29 17:01:24,2024-10-29 17:01:24,"{""box"":{""left"":8948,""right"":6928,""top"":9509,""bottom"":7482},""time"":1730188884855}",,,外,4,1
54,LicensePlate,2024-10-29 17:01:29,2024-10-29 17:01:29,"{""box"":{""left"":8946,""right"":6929,""top"":9513,""bottom"":7485},""time"":1730188889997}",,,外,4,1
57,LicensePlate,2024-10-29 17:01:56,2024-10-29 17:01:56,"{""box"":{""left"":8945,""right"":6932,""top"":9515,""bottom"":7485},""time"":1730188916448}",,,不明,,不明
58,LicensePlate,2024-10-29 17:02:00,2024-10-29 17:02:01,"{""box"":{""left"":8945,""right"":6932,""top"":9514,""bottom"":7481},""time"":1730188920191}",,,不明,,不明
59,LicensePlate,2024-10-29 17:02:04,2024-10-29 17:02:57,"{""box"":{""left"":8944,""right"":6932,""top"":9514,""bottom"":7482},""time"":1730188924129}",,,不明,,不明
60,LicensePlate,2024-10-29 17:03:00,2024-10-29 17:03:01,"{""box"":{""left"":8922,""right"":6960,""top"":9544,""bottom"":7480},""time"":1730188980954}",,,外,4,1
61,LicensePlate,2024-10-29 17:03:05,2024-10-29 17:04:10,"{""box"":{""left"":8918,""right"":6958,""top"":9543,""bottom"":7487},""time"":1730188985535}",,,不明,,不明
62,LicensePlate,2024-10-29 17:04:15,2024-10-29 17:04:17,"{""box"":{""left"":8939,""right"":6962,""top"":9514,""bottom"":7478},""time"":1730189055848}",,,外,4,1
64,LicensePlate,2024-10-29 17:04:24,2024-10-29 17:04:25,"{""box"":{""left"":8924,""right"":6963,""top"":9549,""bottom"":7482},""time"":1730189064766}",,,外,4,1
65,LicensePlate,2024-10-29 17:04:35,2024-10-29 17:04:39,"{""box"":{""left"":8927,""right"":6937,""top"":9526,""bottom"":7484},""time"":1730189075757}",,,外,4,1
66,LicensePlate,2024-10-29 17:04:42,2024-10-29 17:04:42,"{""box"":{""left"":8935,""right"":6934,""top"":9523,""bottom"":7488},""time"":1730189082068}",,,不明,,不明
67,LicensePlate,2024-10-29 17:04:47,2024-10-29 17:04:51,"{""box"":{""left"":8916,""right"":6960,""top"":9560,""bottom"":7495},""time"":1730189087916}",,,外,4,1
68,LicensePlate,2024-10-29 17:05:01,2024-10-29 17:05:01,"{""box"":{""left"":8914,""right"":6967,""top"":9564,""bottom"":7500},""time"":1730189101783}",,,外,4,1
69,LicensePlate,2024-10-29 17:05:19,2024-10-29 17:05:19,"{""box"":{""left"":8934,""right"":6939,""top"":9522,""bottom"":7486},""time"":1730189119686}",,,不明,,不明
70,LicensePlate,2024-10-29 17:05:33,2024-10-29 17:05:33,"{""box"":{""left"":8937,""right"":6941,""top"":9522,""bottom"":7482},""time"":1730189133213}",,,不明,,不明
