17,LicensePlate,2024-10-29 16:52:56,2024-10-29 16:52:56,"{""box"":{""left"":8958,""right"":6937,""top"":9506,""bottom"":7479},""time"":1730188376499}",,,外,4,1
20,LicensePlate,2024-10-29 16:53:28,2024-10-29 16:53:28,"{""box"":{""left"":8958,""right"":6940,""top"":9505,""bottom"":7474},""time"":1730188408939}",,,外,4,1
21,LicensePlate,2024-10-29 16:53:35,2024-10-29 16:53:35,"{""box"":{""left"":8963,""right"":6941,""top"":9505,""bottom"":7475},""time"":1730188415621}",,,外,4,1
23,LicensePlate,2024-10-29 16:53:48,2024-10-29 16:53:48,"{""box"":{""left"":8958,""right"":6936,""top"":9511,""bottom"":7479},""time"":1730188428990}",,,外,4,1
24,LicensePlate,2024-10-29 16:53:54,2024-10-29 16:53:54,"{""box"":{""left"":8961,""right"":6941,""top"":9507,""bottom"":7474},""time"":1730188434265}",,,外,4,1
28,LicensePlate,2024-10-29 16:54:30,2024-10-29 16:54:30,"{""box"":{""left"":8959,""right"":6935,""top"":9509,""bottom"":7474},""time"":1730188470752}",,,外,4,1
32,LicensePlate,2024-10-29 16:54:52,2024-10-29 16:54:53,"{""box"":{""left"":8962,""right"":6937,""top"":9510,""bottom"":7473},""time"":1730188492468}",,,外,4,1
36,LicensePlate,2024-10-29 16:55:18,2024-10-29 16:55:18,"{""box"":{""left"":8957,""right"":6937,""top"":9507,""bottom"":7475},""time"":1730188518865}",,,外,4,1
39,LicensePlate,2024-10-29 16:55:31,2024-10-29 16:55:31,"{""box"":{""left"":8961,""right"":6937,""top"":9508,""bottom"":7474},""time"":1730188531590}",,,外,4,1
