41,LicensePlate,2024-10-29 16:56:10,2024-10-29 16:56:10,"{""box"":{""left"":8982,""right"":6964,""top"":9539,""bottom"":7461},""time"":1730188570991}",,,外,4,1
43,LicensePlate,2024-10-29 16:56:26,2024-10-29 16:56:26,"{""box"":{""left"":8985,""right"":6965,""top"":9542,""bottom"":7456},""time"":1730188586930}",,,外,4,1
44,LicensePlate,2024-10-29 16:56:30,2024-10-29 16:56:30,"{""box"":{""left"":8994,""right"":6970,""top"":9537,""bottom"":7458},""time"":1730188590396}",,,外,4,1
45,LicensePlate,2024-10-29 16:56:32,2024-10-29 16:56:35,"{""box"":{""left"":8996,""right"":6973,""top"":9537,""bottom"":7458},""time"":1730188592807}",,,外,4,1
46,LicensePlate,2024-10-29 16:56:38,2024-10-29 16:58:35,"{""box"":{""left"":8988,""right"":6973,""top"":9539,""bottom"":7458},""time"":1730188598881}",,,外,4,1
47,LicensePlate,2024-10-29 16:58:39,2024-10-29 16:58:43,"{""box"":{""left"":8982,""right"":6960,""top"":9542,""bottom"":7464},""time"":1730188719262}",,,外,4,1
