placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-07-01 00:00:00,2026-07-02 00:00:00,7266
fukui-station-east-entrance,Person,2026-07-02 00:00:00,2026-07-03 00:00:00,6911
fukui-station-east-entrance,Person,2026-07-03 00:00:00,2026-07-04 00:00:00,9200
fukui-station-east-entrance,Person,2026-07-04 00:00:00,2026-07-05 00:00:00,11729
fukui-station-east-entrance,Person,2026-07-05 00:00:00,2026-07-06 00:00:00,12040
fukui-station-east-entrance,Person,2026-07-06 00:00:00,2026-07-07 00:00:00,8205
fukui-station-east-entrance,Person,2026-07-07 00:00:00,2026-07-08 00:00:00,8802
fukui-station-east-entrance,Person,2026-07-08 00:00:00,2026-07-09 00:00:00,8161
fukui-station-east-entrance,Person,2026-07-09 00:00:00,2026-07-10 00:00:00,8306
fukui-station-east-entrance,Person,2026-07-10 00:00:00,2026-07-11 00:00:00,10122
fukui-station-east-entrance,Person,2026-07-11 00:00:00,2026-07-12 00:00:00,14820
fukui-station-east-entrance,Person,2026-07-12 00:00:00,2026-07-13 00:00:00,17386
fukui-station-east-entrance,Person,2026-07-13 00:00:00,2026-07-14 00:00:00,10588
fukui-station-east-entrance,Person,2026-07-14 00:00:00,2026-07-15 00:00:00,9075
fukui-station-east-entrance,Person,2026-07-15 00:00:00,2026-07-16 00:00:00,10330
fukui-station-east-entrance,Person,2026-07-16 00:00:00,2026-07-17 00:00:00,9311
fukui-station-east-entrance,Person,2026-07-17 00:00:00,2026-07-18 00:00:00,10071
fukui-station-east-entrance,Person,2026-07-18 00:00:00,2026-07-19 00:00:00,12411
fukui-station-east-entrance,Person,2026-07-19 00:00:00,2026-07-20 00:00:00,16081
fukui-station-east-entrance,Person,2026-07-20 00:00:00,2026-07-21 00:00:00,15221
fukui-station-east-entrance,Person,2026-07-21 00:00:00,2026-07-22 00:00:00,11474
fukui-station-east-entrance,Person,2026-07-22 00:00:00,2026-07-23 00:00:00,10905
fukui-station-east-entrance,Person,2026-07-23 00:00:00,2026-07-24 00:00:00,11591
fukui-station-east-entrance,Person,2026-07-24 00:00:00,2026-07-25 00:00:00,12282
