placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-05-01 00:00:00,2026-05-02 00:00:00,10618
fukui-station-east-entrance,Person,2026-05-02 00:00:00,2026-05-03 00:00:00,14508
fukui-station-east-entrance,Person,2026-05-03 00:00:00,2026-05-04 00:00:00,10857
fukui-station-east-entrance,Person,2026-05-04 00:00:00,2026-05-05 00:00:00,16821
fukui-station-east-entrance,Person,2026-05-05 00:00:00,2026-05-06 00:00:00,16908
fukui-station-east-entrance,Person,2026-05-06 00:00:00,2026-05-07 00:00:00,12547
fukui-station-east-entrance,Person,2026-05-07 00:00:00,2026-05-08 00:00:00,6348
fukui-station-east-entrance,Person,2026-05-08 00:00:00,2026-05-09 00:00:00,6805
fukui-station-east-entrance,Person,2026-05-09 00:00:00,2026-05-10 00:00:00,11467
fukui-station-east-entrance,Person,2026-05-10 00:00:00,2026-05-11 00:00:00,9921
fukui-station-east-entrance,Person,2026-05-11 00:00:00,2026-05-12 00:00:00,6917
fukui-station-east-entrance,Person,2026-05-12 00:00:00,2026-05-13 00:00:00,2059
fukui-station-east-entrance,Person,2026-05-13 00:00:00,2026-05-14 00:00:00,8006
fukui-station-east-entrance,Person,2026-05-14 00:00:00,2026-05-15 00:00:00,7341
fukui-station-east-entrance,Person,2026-05-15 00:00:00,2026-05-16 00:00:00,8819
fukui-station-east-entrance,Person,2026-05-16 00:00:00,2026-05-17 00:00:00,9714
fukui-station-east-entrance,Person,2026-05-17 00:00:00,2026-05-18 00:00:00,10156
fukui-station-east-entrance,Person,2026-05-18 00:00:00,2026-05-19 00:00:00,7660
fukui-station-east-entrance,Person,2026-05-19 00:00:00,2026-05-20 00:00:00,7740
fukui-station-east-entrance,Person,2026-05-20 00:00:00,2026-05-21 00:00:00,8572
fukui-station-east-entrance,Person,2026-05-21 00:00:00,2026-05-22 00:00:00,6741
fukui-station-east-entrance,Person,2026-05-22 00:00:00,2026-05-23 00:00:00,8980
fukui-station-east-entrance,Person,2026-05-23 00:00:00,2026-05-24 00:00:00,12032
fukui-station-east-entrance,Person,2026-05-24 00:00:00,2026-05-25 00:00:00,11442
fukui-station-east-entrance,Person,2026-05-25 00:00:00,2026-05-26 00:00:00,7588
fukui-station-east-entrance,Person,2026-05-26 00:00:00,2026-05-27 00:00:00,6969
fukui-station-east-entrance,Person,2026-05-27 00:00:00,2026-05-28 00:00:00,7638
fukui-station-east-entrance,Person,2026-05-28 00:00:00,2026-05-29 00:00:00,7321
fukui-station-east-entrance,Person,2026-05-29 00:00:00,2026-05-30 00:00:00,8134
fukui-station-east-entrance,Person,2026-05-30 00:00:00,2026-05-31 00:00:00,9898
fukui-station-east-entrance,Person,2026-05-31 00:00:00,2026-06-01 00:00:00,10032
