placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-08-01 00:00:00,2026-08-02 00:00:00,17468
fukui-station-east-entrance,Person,2026-08-02 00:00:00,2026-08-03 00:00:00,17659
fukui-station-east-entrance,Person,2026-08-03 00:00:00,2026-08-04 00:00:00,12957
fukui-station-east-entrance,Person,2026-08-04 00:00:00,2026-08-05 00:00:00,14806
fukui-station-east-entrance,Person,2026-08-05 00:00:00,2026-08-06 00:00:00,13599
fukui-station-east-entrance,Person,2026-08-06 00:00:00,2026-08-07 00:00:00,13817
fukui-station-east-entrance,Person,2026-08-07 00:00:00,2026-08-08 00:00:00,14968
fukui-station-east-entrance,Person,2026-08-08 00:00:00,2026-08-09 00:00:00,17371
fukui-station-east-entrance,Person,2026-08-09 00:00:00,2026-08-10 00:00:00,19489
fukui-station-east-entrance,Person,2026-08-10 00:00:00,2026-08-11 00:00:00,16327
fukui-station-east-entrance,Person,2026-08-11 00:00:00,2026-08-12 00:00:00,17199
fukui-station-east-entrance,Person,2026-08-12 00:00:00,2026-08-13 00:00:00,18265
fukui-station-east-entrance,Person,2026-08-13 00:00:00,2026-08-14 00:00:00,18268
fukui-station-east-entrance,Person,2026-08-14 00:00:00,2026-08-15 00:00:00,17064
fukui-station-east-entrance,Person,2026-08-15 00:00:00,2026-08-16 00:00:00,17046
fukui-station-east-entrance,Person,2026-08-16 00:00:00,2026-08-17 00:00:00,16361
fukui-station-east-entrance,Person,2026-08-17 00:00:00,2026-08-18 00:00:00,10276
fukui-station-east-entrance,Person,2026-08-18 00:00:00,2026-08-19 00:00:00,12020
fukui-station-east-entrance,Person,2026-08-19 00:00:00,2026-08-20 00:00:00,12674
fukui-station-east-entrance,Person,2026-08-20 00:00:00,2026-08-21 00:00:00,12685
