placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-09-01 00:00:00,2026-09-02 00:00:00,7526
fukui-station-east-entrance,Person,2026-09-02 00:00:00,2026-09-03 00:00:00,7934
fukui-station-east-entrance,Person,2026-09-03 00:00:00,2026-09-04 00:00:00,6919
fukui-station-east-entrance,Person,2026-09-04 00:00:00,2026-09-05 00:00:00,8904
fukui-station-east-entrance,Person,2026-09-05 00:00:00,2026-09-06 00:00:00,12886
fukui-station-east-entrance,Person,2026-09-06 00:00:00,2026-09-07 00:00:00,13194
fukui-station-east-entrance,Person,2026-09-07 00:00:00,2026-09-08 00:00:00,8404
fukui-station-east-entrance,Person,2026-09-08 00:00:00,2026-09-09 00:00:00,8820
fukui-station-east-entrance,Person,2026-09-09 00:00:00,2026-09-10 00:00:00,8053
fukui-station-east-entrance,Person,2026-09-10 00:00:00,2026-09-11 00:00:00,7434
fukui-station-east-entrance,Person,2026-09-11 00:00:00,2026-09-12 00:00:00,9554
fukui-station-east-entrance,Person,2026-09-12 00:00:00,2026-09-13 00:00:00,11804
fukui-station-east-entrance,Person,2026-09-13 00:00:00,2026-09-14 00:00:00,12708
fukui-station-east-entrance,Person,2026-09-14 00:00:00,2026-09-15 00:00:00,8857
fukui-station-east-entrance,Person,2026-09-15 00:00:00,2026-09-16 00:00:00,6555
fukui-station-east-entrance,Person,2026-09-16 00:00:00,2026-09-17 00:00:00,7993
fukui-station-east-entrance,Person,2026-09-17 00:00:00,2026-09-18 00:00:00,7954
fukui-station-east-entrance,Person,2026-09-18 00:00:00,2026-09-19 00:00:00,8746
fukui-station-east-entrance,Person,2026-09-19 00:00:00,2026-09-20 00:00:00,15557
fukui-station-east-entrance,Person,2026-09-20 00:00:00,2026-09-21 00:00:00,17175
fukui-station-east-entrance,Person,2026-09-21 00:00:00,2026-09-22 00:00:00,20408
fukui-station-east-entrance,Person,2026-09-22 00:00:00,2026-09-23 00:00:00,17417
