107402,Person,2024-10-28 21:47:12,2024-10-28 21:47:13,{"left":1850,"right":2843,"top":2156,"bottom":3625},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119632167},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119632198},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119632320},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119632381},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119632431},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119632492},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119632544},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119632605},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119632718},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119632769},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119632830},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119632880},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119633436},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119633489},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119633549},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119633611},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119633661},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119633713},{"box":{"left":1850,"right":2843,"top":2156,"bottom":3625},"time":1730119633774},,,,,
107403,Person,2024-10-28 21:49:12,2024-10-28 21:49:15,{"left":1861,"right":3010,"top":2248,"bottom":4552},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119752849},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119752899},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119752958},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753010},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753071},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753122},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753182},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753233},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753294},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753355},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753407},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753468},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753520},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753579},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753631},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753681},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753743},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753793},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753854},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753915},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119753966},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119754030},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119754189},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119754253},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119754312},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119754363},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119754425},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119754478},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119754539},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119754588},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119754652},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119754712},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119754762},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119754824},{"box":{"left":1861,"right":3010,"top":2248,"bottom":4552},"time":1730119755279},,,,,
