placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-07-12 18:00:00,2026-07-12 18:05:00,17
tojinbo-shotaro,Person,2026-07-12 18:05:00,2026-07-12 18:10:00,11
tojinbo-shotaro,Person,2026-07-12 18:10:00,2026-07-12 18:15:00,14
tojinbo-shotaro,Person,2026-07-12 18:15:00,2026-07-12 18:20:00,0
tojinbo-shotaro,Person,2026-07-12 18:20:00,2026-07-12 18:25:00,0
tojinbo-shotaro,Person,2026-07-12 18:25:00,2026-07-12 18:30:00,5
tojinbo-shotaro,Person,2026-07-12 18:30:00,2026-07-12 18:35:00,0
tojinbo-shotaro,Person,2026-07-12 18:35:00,2026-07-12 18:40:00,1
tojinbo-shotaro,Person,2026-07-12 18:40:00,2026-07-12 18:45:00,4
tojinbo-shotaro,Person,2026-07-12 18:45:00,2026-07-12 18:50:00,5
tojinbo-shotaro,Person,2026-07-12 18:50:00,2026-07-12 18:55:00,24
tojinbo-shotaro,Person,2026-07-12 18:55:00,2026-07-12 19:00:00,4
