placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-07-12 16:00:00,2026-07-12 16:05:00,162
tojinbo-shotaro,Person,2026-07-12 16:05:00,2026-07-12 16:10:00,134
tojinbo-shotaro,Person,2026-07-12 16:10:00,2026-07-12 16:15:00,141
tojinbo-shotaro,Person,2026-07-12 16:15:00,2026-07-12 16:20:00,115
tojinbo-shotaro,Person,2026-07-12 16:20:00,2026-07-12 16:25:00,174
tojinbo-shotaro,Person,2026-07-12 16:25:00,2026-07-12 16:30:00,153
tojinbo-shotaro,Person,2026-07-12 16:30:00,2026-07-12 16:35:00,97
tojinbo-shotaro,Person,2026-07-12 16:35:00,2026-07-12 16:40:00,122
tojinbo-shotaro,Person,2026-07-12 16:40:00,2026-07-12 16:45:00,109
tojinbo-shotaro,Person,2026-07-12 16:45:00,2026-07-12 16:50:00,79
tojinbo-shotaro,Person,2026-07-12 16:50:00,2026-07-12 16:55:00,42
tojinbo-shotaro,Person,2026-07-12 16:55:00,2026-07-12 17:00:00,112
