placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-10-22 00:00:00,2024-10-22 01:00:00,0
tojinbo-shotaro,Person,2024-10-22 01:00:00,2024-10-22 02:00:00,0
tojinbo-shotaro,Person,2024-10-22 02:00:00,2024-10-22 03:00:00,0
tojinbo-shotaro,Person,2024-10-22 03:00:00,2024-10-22 04:00:00,1
tojinbo-shotaro,Person,2024-10-22 04:00:00,2024-10-22 05:00:00,6
tojinbo-shotaro,Person,2024-10-22 05:00:00,2024-10-22 06:00:00,67
tojinbo-shotaro,Person,2024-10-22 06:00:00,2024-10-22 07:00:00,137
tojinbo-shotaro,Person,2024-10-22 07:00:00,2024-10-22 08:00:00,122
tojinbo-shotaro,Person,2024-10-22 08:00:00,2024-10-22 09:00:00,262
tojinbo-shotaro,Person,2024-10-22 09:00:00,2024-10-22 10:00:00,132
tojinbo-shotaro,Person,2024-10-22 10:00:00,2024-10-22 11:00:00,49
tojinbo-shotaro,Person,2024-10-22 11:00:00,2024-10-22 12:00:00,0
tojinbo-shotaro,Person,2024-10-22 12:00:00,2024-10-22 13:00:00,0
tojinbo-shotaro,Person,2024-10-22 13:00:00,2024-10-22 14:00:00,46
tojinbo-shotaro,Person,2024-10-22 14:00:00,2024-10-22 15:00:00,13
tojinbo-shotaro,Person,2024-10-22 15:00:00,2024-10-22 16:00:00,853
tojinbo-shotaro,Person,2024-10-22 16:00:00,2024-10-22 17:00:00,685
tojinbo-shotaro,Person,2024-10-22 17:00:00,2024-10-22 18:00:00,68
tojinbo-shotaro,Person,2024-10-22 18:00:00,2024-10-22 19:00:00,4
tojinbo-shotaro,Person,2024-10-22 19:00:00,2024-10-22 20:00:00,8
tojinbo-shotaro,Person,2024-10-22 20:00:00,2024-10-22 21:00:00,0
tojinbo-shotaro,Person,2024-10-22 21:00:00,2024-10-22 22:00:00,4
tojinbo-shotaro,Person,2024-10-22 22:00:00,2024-10-22 23:00:00,2
tojinbo-shotaro,Person,2024-10-22 23:00:00,2024-10-23 00:00:00,0
