placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-10-29 00:00:00,2024-10-29 01:00:00,0
tojinbo-shotaro,Person,2024-10-29 01:00:00,2024-10-29 02:00:00,0
tojinbo-shotaro,Person,2024-10-29 02:00:00,2024-10-29 03:00:00,0
tojinbo-shotaro,Person,2024-10-29 03:00:00,2024-10-29 04:00:00,1
tojinbo-shotaro,Person,2024-10-29 04:00:00,2024-10-29 05:00:00,4
tojinbo-shotaro,Person,2024-10-29 05:00:00,2024-10-29 06:00:00,32
tojinbo-shotaro,Person,2024-10-29 06:00:00,2024-10-29 07:00:00,179
tojinbo-shotaro,Person,2024-10-29 07:00:00,2024-10-29 08:00:00,142
tojinbo-shotaro,Person,2024-10-29 08:00:00,2024-10-29 09:00:00,439
tojinbo-shotaro,Person,2024-10-29 09:00:00,2024-10-29 10:00:00,671
tojinbo-shotaro,Person,2024-10-29 10:00:00,2024-10-29 11:00:00,1187
tojinbo-shotaro,Person,2024-10-29 11:00:00,2024-10-29 12:00:00,1269
tojinbo-shotaro,Person,2024-10-29 12:00:00,2024-10-29 13:00:00,1346
tojinbo-shotaro,Person,2024-10-29 13:00:00,2024-10-29 14:00:00,1370
tojinbo-shotaro,Person,2024-10-29 14:00:00,2024-10-29 15:00:00,1320
tojinbo-shotaro,Person,2024-10-29 15:00:00,2024-10-29 16:00:00,1298
tojinbo-shotaro,Person,2024-10-29 16:00:00,2024-10-29 17:00:00,626
tojinbo-shotaro,Person,2024-10-29 17:00:00,2024-10-29 18:00:00,77
tojinbo-shotaro,Person,2024-10-29 18:00:00,2024-10-29 19:00:00,0
tojinbo-shotaro,Person,2024-10-29 19:00:00,2024-10-29 20:00:00,0
tojinbo-shotaro,Person,2024-10-29 20:00:00,2024-10-29 21:00:00,0
tojinbo-shotaro,Person,2024-10-29 21:00:00,2024-10-29 22:00:00,0
tojinbo-shotaro,Person,2024-10-29 22:00:00,2024-10-29 23:00:00,0
tojinbo-shotaro,Person,2024-10-29 23:00:00,2024-10-30 00:00:00,0
