placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-02-26 00:00:00,2025-02-26 01:00:00,0
fukui-station-east-entrance,Person,2025-02-26 01:00:00,2025-02-26 02:00:00,0
fukui-station-east-entrance,Person,2025-02-26 02:00:00,2025-02-26 03:00:00,0
fukui-station-east-entrance,Person,2025-02-26 03:00:00,2025-02-26 04:00:00,0
fukui-station-east-entrance,Person,2025-02-26 04:00:00,2025-02-26 05:00:00,0
fukui-station-east-entrance,Person,2025-02-26 05:00:00,2025-02-26 06:00:00,22
fukui-station-east-entrance,Person,2025-02-26 06:00:00,2025-02-26 07:00:00,75
fukui-station-east-entrance,Person,2025-02-26 07:00:00,2025-02-26 08:00:00,189
fukui-station-east-entrance,Person,2025-02-26 08:00:00,2025-02-26 09:00:00,416
fukui-station-east-entrance,Person,2025-02-26 09:00:00,2025-02-26 10:00:00,405
