placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-02-11 00:00:00,2025-02-11 01:00:00,0
fukui-station-east-entrance,Person,2025-02-11 01:00:00,2025-02-11 02:00:00,0
fukui-station-east-entrance,Person,2025-02-11 02:00:00,2025-02-11 03:00:00,0
fukui-station-east-entrance,Person,2025-02-11 03:00:00,2025-02-11 04:00:00,0
fukui-station-east-entrance,Person,2025-02-11 04:00:00,2025-02-11 05:00:00,0
fukui-station-east-entrance,Person,2025-02-11 05:00:00,2025-02-11 06:00:00,20
fukui-station-east-entrance,Person,2025-02-11 06:00:00,2025-02-11 07:00:00,102
fukui-station-east-entrance,Person,2025-02-11 07:00:00,2025-02-11 08:00:00,124
fukui-station-east-entrance,Person,2025-02-11 08:00:00,2025-02-11 09:00:00,248
fukui-station-east-entrance,Person,2025-02-11 09:00:00,2025-02-11 10:00:00,391
fukui-station-east-entrance,Person,2025-02-11 10:00:00,2025-02-11 11:00:00,493
fukui-station-east-entrance,Person,2025-02-11 11:00:00,2025-02-11 12:00:00,441
