13259,Person,2024-10-22 18:43:58,2024-10-22 18:44:01,{"left":3429,"right":443,"top":3700,"bottom":1575},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590238623},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590238811},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590238972},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590239123},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590239324},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590239476},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590239626},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590239830},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590239979},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590239984},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590240130},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590240132},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590240281},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590240283},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590240643},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590240646},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590240945},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590240948},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590241147},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590241152},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590241811},{"box":{"left":3429,"right":443,"top":3700,"bottom":1575},"time":1729590241816},,,,,
13260,Person,2024-10-22 18:43:58,2024-10-22 18:44:04,{"left":3654,"right":483,"top":3886,"bottom":1577},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590239828},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590239833},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590239982},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590239987},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590240135},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590240950},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590241150},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590241155},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590241298},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590241300},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590241448},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590241451},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590241659},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590241662},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590241814},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590241818},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590241961},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590241964},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590242113},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590242115},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590242314},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590242317},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590242625},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590242628},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590242827},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590242829},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590243133},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590243140},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590244298},{"box":{"left":3654,"right":483,"top":3886,"bottom":1577},"time":1729590244305},,,,,
