placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2026-04-29 00:00:00,2026-04-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 01:00:00,2026-04-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 02:00:00,2026-04-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 03:00:00,2026-04-29 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 04:00:00,2026-04-29 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 05:00:00,2026-04-29 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 06:00:00,2026-04-29 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 07:00:00,2026-04-29 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 08:00:00,2026-04-29 09:00:00,24,0,14,1,0,1,1,0,0,0,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 09:00:00,2026-04-29 10:00:00,31,0,13,3,1,3,0,1,1,0,0,3,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 10:00:00,2026-04-29 11:00:00,42,0,15,2,0,2,2,5,0,0,0,4,2,3,1,0,3,2,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 11:00:00,2026-04-29 12:00:00,32,0,16,4,0,3,0,1,0,0,0,2,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 12:00:00,2026-04-29 13:00:00,41,0,18,1,2,3,2,0,0,1,0,4,2,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 13:00:00,2026-04-29 14:00:00,60,1,31,3,2,5,1,1,2,1,0,2,3,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 14:00:00,2026-04-29 15:00:00,33,0,11,4,7,1,0,0,0,1,0,5,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 15:00:00,2026-04-29 16:00:00,66,2,31,6,6,4,0,0,0,0,0,6,2,1,3,2,2,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 16:00:00,2026-04-29 17:00:00,29,0,10,2,2,2,4,2,1,1,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 17:00:00,2026-04-29 18:00:00,34,2,8,2,1,1,3,2,0,1,0,3,4,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 18:00:00,2026-04-29 19:00:00,38,1,25,1,2,2,2,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 19:00:00,2026-04-29 20:00:00,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 20:00:00,2026-04-29 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 21:00:00,2026-04-29 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 22:00:00,2026-04-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2026-04-29 23:00:00,2026-04-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
