placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-08-01 15:00:00,2026-08-01 15:05:00,227
tojinbo-shotaro,Person,2026-08-01 15:05:00,2026-08-01 15:10:00,228
tojinbo-shotaro,Person,2026-08-01 15:10:00,2026-08-01 15:15:00,223
tojinbo-shotaro,Person,2026-08-01 15:15:00,2026-08-01 15:20:00,205
tojinbo-shotaro,Person,2026-08-01 15:20:00,2026-08-01 15:25:00,197
tojinbo-shotaro,Person,2026-08-01 15:25:00,2026-08-01 15:30:00,130
tojinbo-shotaro,Person,2026-08-01 15:30:00,2026-08-01 15:35:00,136
tojinbo-shotaro,Person,2026-08-01 15:35:00,2026-08-01 15:40:00,161
tojinbo-shotaro,Person,2026-08-01 15:40:00,2026-08-01 15:45:00,165
tojinbo-shotaro,Person,2026-08-01 15:45:00,2026-08-01 15:50:00,170
tojinbo-shotaro,Person,2026-08-01 15:50:00,2026-08-01 15:55:00,166
tojinbo-shotaro,Person,2026-08-01 15:55:00,2026-08-01 16:00:00,118
