placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-06-05 00:00:00,2026-06-05 01:00:00,0
fukui-station-east-entrance,Person,2026-06-05 01:00:00,2026-06-05 02:00:00,0
fukui-station-east-entrance,Person,2026-06-05 02:00:00,2026-06-05 03:00:00,0
fukui-station-east-entrance,Person,2026-06-05 03:00:00,2026-06-05 04:00:00,0
fukui-station-east-entrance,Person,2026-06-05 04:00:00,2026-06-05 05:00:00,19
fukui-station-east-entrance,Person,2026-06-05 05:00:00,2026-06-05 06:00:00,30
fukui-station-east-entrance,Person,2026-06-05 06:00:00,2026-06-05 07:00:00,125
fukui-station-east-entrance,Person,2026-06-05 07:00:00,2026-06-05 08:00:00,174
fukui-station-east-entrance,Person,2026-06-05 08:00:00,2026-06-05 09:00:00,416
fukui-station-east-entrance,Person,2026-06-05 09:00:00,2026-06-05 10:00:00,790
fukui-station-east-entrance,Person,2026-06-05 10:00:00,2026-06-05 11:00:00,600
fukui-station-east-entrance,Person,2026-06-05 11:00:00,2026-06-05 12:00:00,657
fukui-station-east-entrance,Person,2026-06-05 12:00:00,2026-06-05 13:00:00,951
fukui-station-east-entrance,Person,2026-06-05 13:00:00,2026-06-05 14:00:00,639
fukui-station-east-entrance,Person,2026-06-05 14:00:00,2026-06-05 15:00:00,795
fukui-station-east-entrance,Person,2026-06-05 15:00:00,2026-06-05 16:00:00,847
fukui-station-east-entrance,Person,2026-06-05 16:00:00,2026-06-05 17:00:00,817
fukui-station-east-entrance,Person,2026-06-05 17:00:00,2026-06-05 18:00:00,1002
fukui-station-east-entrance,Person,2026-06-05 18:00:00,2026-06-05 19:00:00,894
fukui-station-east-entrance,Person,2026-06-05 19:00:00,2026-06-05 20:00:00,218
fukui-station-east-entrance,Person,2026-06-05 20:00:00,2026-06-05 21:00:00,202
fukui-station-east-entrance,Person,2026-06-05 21:00:00,2026-06-05 22:00:00,120
fukui-station-east-entrance,Person,2026-06-05 22:00:00,2026-06-05 23:00:00,126
fukui-station-east-entrance,Person,2026-06-05 23:00:00,2026-06-06 00:00:00,5
