placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-06-09 00:00:00,2026-06-09 01:00:00,0
fukui-station-east-entrance,Person,2026-06-09 01:00:00,2026-06-09 02:00:00,0
fukui-station-east-entrance,Person,2026-06-09 02:00:00,2026-06-09 03:00:00,0
fukui-station-east-entrance,Person,2026-06-09 03:00:00,2026-06-09 04:00:00,0
fukui-station-east-entrance,Person,2026-06-09 04:00:00,2026-06-09 05:00:00,8
fukui-station-east-entrance,Person,2026-06-09 05:00:00,2026-06-09 06:00:00,29
fukui-station-east-entrance,Person,2026-06-09 06:00:00,2026-06-09 07:00:00,93
fukui-station-east-entrance,Person,2026-06-09 07:00:00,2026-06-09 08:00:00,177
fukui-station-east-entrance,Person,2026-06-09 08:00:00,2026-06-09 09:00:00,323
fukui-station-east-entrance,Person,2026-06-09 09:00:00,2026-06-09 10:00:00,500
fukui-station-east-entrance,Person,2026-06-09 10:00:00,2026-06-09 11:00:00,426
fukui-station-east-entrance,Person,2026-06-09 11:00:00,2026-06-09 12:00:00,496
fukui-station-east-entrance,Person,2026-06-09 12:00:00,2026-06-09 13:00:00,476
fukui-station-east-entrance,Person,2026-06-09 13:00:00,2026-06-09 14:00:00,450
fukui-station-east-entrance,Person,2026-06-09 14:00:00,2026-06-09 15:00:00,507
fukui-station-east-entrance,Person,2026-06-09 15:00:00,2026-06-09 16:00:00,547
fukui-station-east-entrance,Person,2026-06-09 16:00:00,2026-06-09 17:00:00,656
fukui-station-east-entrance,Person,2026-06-09 17:00:00,2026-06-09 18:00:00,687
fukui-station-east-entrance,Person,2026-06-09 18:00:00,2026-06-09 19:00:00,721
fukui-station-east-entrance,Person,2026-06-09 19:00:00,2026-06-09 20:00:00,273
fukui-station-east-entrance,Person,2026-06-09 20:00:00,2026-06-09 21:00:00,190
fukui-station-east-entrance,Person,2026-06-09 21:00:00,2026-06-09 22:00:00,150
fukui-station-east-entrance,Person,2026-06-09 22:00:00,2026-06-09 23:00:00,60
fukui-station-east-entrance,Person,2026-06-09 23:00:00,2026-06-10 00:00:00,63
