placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2026-06-04 00:00:00,2026-06-04 01:00:00,3
fukui-station-east-entrance,Person,2026-06-04 01:00:00,2026-06-04 02:00:00,1
fukui-station-east-entrance,Person,2026-06-04 02:00:00,2026-06-04 03:00:00,1
fukui-station-east-entrance,Person,2026-06-04 03:00:00,2026-06-04 04:00:00,1
fukui-station-east-entrance,Person,2026-06-04 04:00:00,2026-06-04 05:00:00,45
fukui-station-east-entrance,Person,2026-06-04 05:00:00,2026-06-04 06:00:00,124
fukui-station-east-entrance,Person,2026-06-04 06:00:00,2026-06-04 07:00:00,134
fukui-station-east-entrance,Person,2026-06-04 07:00:00,2026-06-04 08:00:00,239
fukui-station-east-entrance,Person,2026-06-04 08:00:00,2026-06-04 09:00:00,351
fukui-station-east-entrance,Person,2026-06-04 09:00:00,2026-06-04 10:00:00,468
fukui-station-east-entrance,Person,2026-06-04 10:00:00,2026-06-04 11:00:00,609
fukui-station-east-entrance,Person,2026-06-04 11:00:00,2026-06-04 12:00:00,603
fukui-station-east-entrance,Person,2026-06-04 12:00:00,2026-06-04 13:00:00,678
fukui-station-east-entrance,Person,2026-06-04 13:00:00,2026-06-04 14:00:00,576
fukui-station-east-entrance,Person,2026-06-04 14:00:00,2026-06-04 15:00:00,493
fukui-station-east-entrance,Person,2026-06-04 15:00:00,2026-06-04 16:00:00,671
fukui-station-east-entrance,Person,2026-06-04 16:00:00,2026-06-04 17:00:00,699
fukui-station-east-entrance,Person,2026-06-04 17:00:00,2026-06-04 18:00:00,933
fukui-station-east-entrance,Person,2026-06-04 18:00:00,2026-06-04 19:00:00,628
fukui-station-east-entrance,Person,2026-06-04 19:00:00,2026-06-04 20:00:00,219
fukui-station-east-entrance,Person,2026-06-04 20:00:00,2026-06-04 21:00:00,81
fukui-station-east-entrance,Person,2026-06-04 21:00:00,2026-06-04 22:00:00,111
fukui-station-east-entrance,Person,2026-06-04 22:00:00,2026-06-04 23:00:00,38
fukui-station-east-entrance,Person,2026-06-04 23:00:00,2026-06-05 00:00:00,10
