placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-11-30 15:00:00,2024-11-30 15:05:00,206
tojinbo-shotaro,Person,2024-11-30 15:05:00,2024-11-30 15:10:00,215
tojinbo-shotaro,Person,2024-11-30 15:10:00,2024-11-30 15:15:00,204
tojinbo-shotaro,Person,2024-11-30 15:15:00,2024-11-30 15:20:00,197
tojinbo-shotaro,Person,2024-11-30 15:20:00,2024-11-30 15:25:00,117
tojinbo-shotaro,Person,2024-11-30 15:25:00,2024-11-30 15:30:00,76
tojinbo-shotaro,Person,2024-11-30 15:30:00,2024-11-30 15:35:00,192
tojinbo-shotaro,Person,2024-11-30 15:35:00,2024-11-30 15:40:00,238
tojinbo-shotaro,Person,2024-11-30 15:40:00,2024-11-30 15:45:00,213
tojinbo-shotaro,Person,2024-11-30 15:45:00,2024-11-30 15:50:00,156
tojinbo-shotaro,Person,2024-11-30 15:50:00,2024-11-30 15:55:00,183
tojinbo-shotaro,Person,2024-11-30 15:55:00,2024-11-30 16:00:00,175
