placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-10-22 15:00:00,2024-10-22 15:05:00,0
tojinbo-shotaro,Person,2024-10-22 15:05:00,2024-10-22 15:10:00,0
tojinbo-shotaro,Person,2024-10-22 15:10:00,2024-10-22 15:15:00,38
tojinbo-shotaro,Person,2024-10-22 15:15:00,2024-10-22 15:20:00,114
tojinbo-shotaro,Person,2024-10-22 15:20:00,2024-10-22 15:25:00,80
tojinbo-shotaro,Person,2024-10-22 15:25:00,2024-10-22 15:30:00,96
tojinbo-shotaro,Person,2024-10-22 15:30:00,2024-10-22 15:35:00,104
tojinbo-shotaro,Person,2024-10-22 15:35:00,2024-10-22 15:40:00,103
tojinbo-shotaro,Person,2024-10-22 15:40:00,2024-10-22 15:45:00,79
tojinbo-shotaro,Person,2024-10-22 15:45:00,2024-10-22 15:50:00,59
tojinbo-shotaro,Person,2024-10-22 15:50:00,2024-10-22 15:55:00,58
tojinbo-shotaro,Person,2024-10-22 15:55:00,2024-10-22 16:00:00,122
