1897,Person,2024-12-16 10:50:07,2024-12-16 10:50:17,"{""box"":{""left"":3894,""right"":2613,""top"":4727,""bottom"":6841},""time"":1734313807468},{""box"":{""left"":3894,""right"":2613,""top"":4727,""bottom"":6841},""time"":1734313809853},{""box"":{""left"":3894,""right"":2613,""top"":4727,""bottom"":6841},""time"":1734313810019},{""box"":{""left"":3894,""right"":2613,""top"":4727,""bottom"":6841},""time"":1734313811000},{""box"":{""left"":3894,""right"":2613,""top"":4727,""bottom"":6841},""time"":1734313812131},{""box"":{""left"":3894,""right"":2613,""top"":4727,""bottom"":6841},""time"":1734313813052},{""box"":{""left"":3894,""right"":2613,""top"":4727,""bottom"":6841},""time"":1734313814022},{""box"":{""left"":3894,""right"":2613,""top"":4727,""bottom"":6841},""time"":1734313815037},{""box"":{""left"":3894,""right"":2613,""top"":4727,""bottom"":6841},""time"":1734313816003},{""box"":{""left"":3894,""right"":2613,""top"":4727,""bottom"":6841},""time"":1734313817032}",,,,,
1901,Person,2024-12-16 10:50:07,2024-12-16 10:50:14,"{""box"":{""left"":7474,""right"":1727,""top"":7816,""bottom"":3616},""time"":1734313807871}",,,,,
1902,Person,2024-12-16 10:50:07,2024-12-16 10:50:43,"{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313807509},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313808039},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313809004},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313810021},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313811056},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313812002},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313813107},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313814024},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313815041},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313816004},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313817038},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313818000},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313819023},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313820009},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313821013},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313822028},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313823046},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313824014},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313825024},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313826056},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313827011},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313828042},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313829011},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313830028},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313831010},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313832026},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313833002},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313834031},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313835856},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313836029},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313837017},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313838042},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313839015},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313840321},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313841007},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313842040},{""box"":{""left"":4368,""right"":2561,""top"":5392,""bottom"":7540},""time"":1734313843006}",,,,,
1907,Person,2024-12-16 10:50:07,2024-12-16 10:50:19,"{""box"":{""left"":3833,""right"":610,""top"":4124,""bottom"":1839},""time"":1734313807875},{""box"":{""left"":3833,""right"":610,""top"":4124,""bottom"":1839},""time"":1734313809001},{""box"":{""left"":3833,""right"":610,""top"":4124,""bottom"":1839},""time"":1734313810022},{""box"":{""left"":3833,""right"":610,""top"":4124,""bottom"":1839},""time"":1734313811049},{""box"":{""left"":3833,""right"":610,""top"":4124,""bottom"":1839},""time"":1734313812701},{""box"":{""left"":3833,""right"":610,""top"":4124,""bottom"":1839},""time"":1734313813054},{""box"":{""left"":3833,""right"":610,""top"":4124,""bottom"":1839},""time"":1734313814021},{""box"":{""left"":3833,""right"":610,""top"":4124,""bottom"":1839},""time"":1734313815038},{""box"":{""left"":3833,""right"":610,""top"":4124,""bottom"":1839},""time"":1734313816000},{""box"":{""left"":3833,""right"":610,""top"":4124,""bottom"":1839},""time"":1734313817034},{""box"":{""left"":3833,""right"":610,""top"":4124,""bottom"":1839},""time"":1734313818002},{""box"":{""left"":3833,""right"":610,""top"":4124,""bottom"":1839},""time"":1734313819025}",,,,,
1908,Person,2024-12-16 10:50:07,2024-12-16 10:50:21,"{""box"":{""left"":4192,""right"":605,""top"":4497,""bottom"":1800},""time"":1734313807875},{""box"":{""left"":4192,""right"":605,""top"":4497,""bottom"":1800},""time"":1734313812706},{""box"":{""left"":4192,""right"":605,""top"":4497,""bottom"":1800},""time"":1734313813110},{""box"":{""left"":4192,""right"":605,""top"":4497,""bottom"":1800},""time"":1734313814136},{""box"":{""left"":4192,""right"":605,""top"":4497,""bottom"":1800},""time"":1734313815043},{""box"":{""left"":4192,""right"":605,""top"":4497,""bottom"":1800},""time"":1734313816002},{""box"":{""left"":4192,""right"":605,""top"":4497,""bottom"":1800},""time"":1734313817041},{""box"":{""left"":4192,""right"":605,""top"":4497,""bottom"":1800},""time"":1734313818065},{""box"":{""left"":4192,""right"":605,""top"":4497,""bottom"":1800},""time"":1734313819020},{""box"":{""left"":4192,""right"":605,""top"":4497,""bottom"":1800},""time"":1734313820012},{""box"":{""left"":4192,""right"":605,""top"":4497,""bottom"":1800},""time"":1734313821968}",,,,,
1910,Person,2024-12-16 10:50:18,2024-12-16 10:50:40,"{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313818911},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313819028},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313820178},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313821017},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313822032},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313823048},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313824189},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313825029},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313826060},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313827013},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313828045},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313829014},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313830091},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313831012},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313832029},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313833002},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313834035},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313835856},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313836032},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313837018},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313838104},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313839020},{""box"":{""left"":3000,""right"":1875,""top"":3600,""bottom"":5020},""time"":1734313840322}",,,,,
1911,Person,2024-12-16 10:50:20,2024-12-16 10:50:22,"{""box"":{""left"":7550,""right"":1770,""top"":7884,""bottom"":3604},""time"":1734313820334}",,,,,
1912,Person,2024-12-16 10:50:20,2024-12-16 10:51:59,"{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313820731},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313829021},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313830094},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313831014},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313832027},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313833000},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313834032},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313835062},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313836033},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313837020},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313838037},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313839021},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313840041},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313841011},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313842044},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313843008},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313844047},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313845013},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313846030},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313847038},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313848024},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313849054},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313850019},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313851028},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313852001},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313853015},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313854038},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313855008},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313856034},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313857106},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313858041},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313859007},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313860024},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313861006},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313862021},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313863004},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313864016},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313865013},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313866027},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313867004},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313868037},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313869006},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313870026},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313871042},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313872013},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313873037},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313874013},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313875029},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313876005},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313877031},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313878047},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313879014},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313880038},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313881011},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313882012},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313883040},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313884006},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313885042},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313886005},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313887020},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313888043},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313889060},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313890019},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313891047},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313892003},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313893019},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313894000},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313895036},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313896017},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313897040},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313898000},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313899037},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313900050},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313901017},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313902029},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313903006},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313904020},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313905046},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313906001},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313907031},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313908050},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313909014},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313910026},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313911048},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313912013},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313913033},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313914013},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313915053},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313916033},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313917005},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313918031},{""box"":{""left"":7456,""right"":1721,""top"":7712,""bottom"":3505},""time"":1734313919015}",,,,,
1913,Person,2024-12-16 10:50:21,2024-12-16 10:50:54,"{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313821521},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313822035},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313823052},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313824193},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313825033},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313826064},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313827018},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313828049},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313829023},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313830095},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313831016},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313832031},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313833004},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313834037},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313835520},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313836034},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313837021},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313838106},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313839022},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313840157},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313841008},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313842042},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313843005},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313844050},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313845140},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313846032},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313847041},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313848138},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313849060},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313850021},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313851032},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313852002},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313853079},{""box"":{""left"":8100,""right"":6687,""top"":9987,""bottom"":9979},""time"":1734313854041}",,,,,
1914,Person,2024-12-16 10:50:23,2024-12-16 10:51:13,"{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313823054},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313824194},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313825035},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313826000},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313827020},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313828051},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313829026},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313830096},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313831017},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313832032},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313833005},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313834033},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313835521},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313836030},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313837073},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313838107},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313839018},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313840158},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313841074},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313842046},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313843071},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313844048},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313845136},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313846027},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313848140},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313849056},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313850016},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313851030},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313852003},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313853077},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313854039},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313855010},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313856032},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313857051},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313858037},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313859010},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313860026},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313861008},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313862023},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313863006},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313864025},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313865015},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313866029},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313867008},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313868039},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313869008},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313870028},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313872015},{""box"":{""left"":7662,""right"":4250,""top"":8550,""bottom"":8166},""time"":1734313873038}",,,,,
