placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-03-20 00:00:00,2025-03-20 01:00:00,0
fukui-station-east-entrance,Person,2025-03-20 01:00:00,2025-03-20 02:00:00,0
fukui-station-east-entrance,Person,2025-03-20 02:00:00,2025-03-20 03:00:00,0
fukui-station-east-entrance,Person,2025-03-20 03:00:00,2025-03-20 04:00:00,0
fukui-station-east-entrance,Person,2025-03-20 04:00:00,2025-03-20 05:00:00,0
fukui-station-east-entrance,Person,2025-03-20 05:00:00,2025-03-20 06:00:00,17
fukui-station-east-entrance,Person,2025-03-20 06:00:00,2025-03-20 07:00:00,216
fukui-station-east-entrance,Person,2025-03-20 07:00:00,2025-03-20 08:00:00,180
fukui-station-east-entrance,Person,2025-03-20 08:00:00,2025-03-20 09:00:00,355
fukui-station-east-entrance,Person,2025-03-20 09:00:00,2025-03-20 10:00:00,625
fukui-station-east-entrance,Person,2025-03-20 10:00:00,2025-03-20 11:00:00,827
fukui-station-east-entrance,Person,2025-03-20 11:00:00,2025-03-20 12:00:00,942
fukui-station-east-entrance,Person,2025-03-20 12:00:00,2025-03-20 13:00:00,982
