placement,object class,aggregate from,aggregate to,total count
fukui-station-east-entrance,Person,2025-03-22 00:00:00,2025-03-22 01:00:00,0
fukui-station-east-entrance,Person,2025-03-22 01:00:00,2025-03-22 02:00:00,0
fukui-station-east-entrance,Person,2025-03-22 02:00:00,2025-03-22 03:00:00,0
fukui-station-east-entrance,Person,2025-03-22 03:00:00,2025-03-22 04:00:00,0
fukui-station-east-entrance,Person,2025-03-22 04:00:00,2025-03-22 05:00:00,0
fukui-station-east-entrance,Person,2025-03-22 05:00:00,2025-03-22 06:00:00,22
fukui-station-east-entrance,Person,2025-03-22 06:00:00,2025-03-22 07:00:00,136
fukui-station-east-entrance,Person,2025-03-22 07:00:00,2025-03-22 08:00:00,185
fukui-station-east-entrance,Person,2025-03-22 08:00:00,2025-03-22 09:00:00,418
fukui-station-east-entrance,Person,2025-03-22 09:00:00,2025-03-22 10:00:00,760
fukui-station-east-entrance,Person,2025-03-22 10:00:00,2025-03-22 11:00:00,800
fukui-station-east-entrance,Person,2025-03-22 11:00:00,2025-03-22 12:00:00,1036
fukui-station-east-entrance,Person,2025-03-22 12:00:00,2025-03-22 13:00:00,1092
