placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2025-04-01 00:00:00,2025-04-02 00:00:00,246,0,74,15,20,23,21,8,8,5,0,21,9,11,9,8,5,6,1,0,0,1,0,0,1,0,0,0
tojinbo-shotaro,Face,2025-04-02 00:00:00,2025-04-03 00:00:00,535,1,147,41,56,51,27,21,24,7,0,36,23,22,39,22,8,3,5,0,2,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-03 00:00:00,2025-04-04 00:00:00,202,0,56,10,15,18,9,9,10,3,0,14,8,9,14,7,7,6,7,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-04 00:00:00,2025-04-05 00:00:00,304,0,74,30,18,30,23,14,7,4,0,24,18,15,16,12,8,5,3,0,2,0,0,1,0,0,0,0
tojinbo-shotaro,Face,2025-04-05 00:00:00,2025-04-06 00:00:00,872,1,216,112,95,84,49,29,23,13,0,40,43,49,44,35,18,5,13,0,0,0,0,2,0,1,0,0
tojinbo-shotaro,Face,2025-04-06 00:00:00,2025-04-07 00:00:00,330,0,71,35,27,33,30,19,13,5,0,12,23,13,19,10,8,3,9,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-07 00:00:00,2025-04-08 00:00:00,167,0,37,20,16,15,4,8,7,6,0,9,3,15,9,2,5,6,5,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-08 00:00:00,2025-04-09 00:00:00,253,0,43,38,24,23,11,8,3,3,0,10,21,34,19,6,3,3,2,0,0,0,1,0,1,0,0,0
tojinbo-shotaro,Face,2025-04-09 00:00:00,2025-04-10 00:00:00,115,0,29,5,6,15,7,2,8,3,0,8,8,6,5,4,3,1,4,0,1,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-10 00:00:00,2025-04-11 00:00:00,85,0,12,3,7,9,7,6,9,5,0,2,4,1,5,3,7,3,2,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-11 00:00:00,2025-04-12 00:00:00,88,0,25,11,6,8,6,8,4,1,0,3,1,0,2,4,5,1,3,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2025-04-12 00:00:00,2025-04-13 00:00:00,601,0,147,60,42,68,44,39,14,6,0,21,31,37,37,27,16,6,2,0,1,1,1,1,0,0,0,0
tojinbo-shotaro,Face,2025-04-13 00:00:00,2025-04-14 00:00:00,76,0,12,4,7,15,3,1,0,2,0,6,8,3,9,4,2,0,0,0,0,0,0,0,0,0,0,0
