placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
fukui-station-east-entrance,Face,2024-12-20 00:00:00,2024-12-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 01:00:00,2024-12-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 02:00:00,2024-12-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 03:00:00,2024-12-20 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 04:00:00,2024-12-20 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 05:00:00,2024-12-20 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 06:00:00,2024-12-20 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 07:00:00,2024-12-20 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 08:00:00,2024-12-20 09:00:00,13,0,4,0,0,2,3,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 09:00:00,2024-12-20 10:00:00,45,0,16,4,4,2,3,4,2,0,0,0,2,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 10:00:00,2024-12-20 11:00:00,34,0,9,2,0,5,2,4,3,0,0,3,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 11:00:00,2024-12-20 12:00:00,50,0,15,2,3,2,2,2,4,1,0,5,3,3,3,2,1,0,2,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 12:00:00,2024-12-20 13:00:00,64,0,12,7,6,9,2,3,2,4,0,6,5,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 13:00:00,2024-12-20 14:00:00,45,1,17,6,3,5,2,0,3,0,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 14:00:00,2024-12-20 15:00:00,40,1,18,5,3,2,3,0,2,0,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 15:00:00,2024-12-20 16:00:00,34,0,11,4,2,2,2,1,1,0,0,6,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 16:00:00,2024-12-20 17:00:00,73,2,28,5,4,10,4,1,1,0,1,4,5,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 17:00:00,2024-12-20 18:00:00,45,0,14,3,2,5,2,2,2,1,0,5,2,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 18:00:00,2024-12-20 19:00:00,50,0,17,2,4,13,3,1,0,0,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 19:00:00,2024-12-20 20:00:00,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 20:00:00,2024-12-20 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 21:00:00,2024-12-20 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 22:00:00,2024-12-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fukui-station-east-entrance,Face,2024-12-20 23:00:00,2024-12-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
