7835,Person,2024-12-05 16:04:07,2024-12-05 16:04:16,"{""box"":{""left"":4577,""right"":2553,""top"":4999,""bottom"":4533},""time"":1733382247786},{""box"":{""left"":4577,""right"":2553,""top"":4999,""bottom"":4533},""time"":1733382248007},{""box"":{""left"":4577,""right"":2553,""top"":4999,""bottom"":4533},""time"":1733382249031},{""box"":{""left"":4577,""right"":2553,""top"":4999,""bottom"":4533},""time"":1733382250002},{""box"":{""left"":4577,""right"":2553,""top"":4999,""bottom"":4533},""time"":1733382251022},{""box"":{""left"":4577,""right"":2553,""top"":4999,""bottom"":4533},""time"":1733382252044},{""box"":{""left"":4577,""right"":2553,""top"":4999,""bottom"":4533},""time"":1733382253007},{""box"":{""left"":4577,""right"":2553,""top"":4999,""bottom"":4533},""time"":1733382254021},{""box"":{""left"":4577,""right"":2553,""top"":4999,""bottom"":4533},""time"":1733382255002},{""box"":{""left"":4577,""right"":2553,""top"":4999,""bottom"":4533},""time"":1733382256026}",,,,,
7840,Person,2024-12-05 16:04:07,2024-12-05 16:04:07,"{""box"":{""left"":1726,""right"":2442,""top"":1898,""bottom"":3317},""time"":1733382247831}",,,,,
7841,Person,2024-12-05 16:04:08,2024-12-05 16:05:39,"{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382248695},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382273018},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382275006},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382276041},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382287015},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382291040},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382297034},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382300048},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382301017},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382302027},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382312041},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382313010},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382314373},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382315097},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382316009},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382318259},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382319004},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382320029},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382321050},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382322012},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382323022},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382324051},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382325009},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382326042},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382327002},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382328013},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382329027},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382330041},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382331007},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382332048},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382333014},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382334945},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382335001},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382336025},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382337221},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382338351},{""box"":{""left"":7887,""right"":3802,""top"":8575,""bottom"":5229},""time"":1733382339031}",,,,,
7842,Person,2024-12-05 16:04:10,2024-12-05 16:04:21,"{""box"":{""left"":1762,""right"":2489,""top"":1943,""bottom"":3562},""time"":1733382250114},{""box"":{""left"":1762,""right"":2489,""top"":1943,""bottom"":3562},""time"":1733382251028},{""box"":{""left"":1762,""right"":2489,""top"":1943,""bottom"":3562},""time"":1733382252050},{""box"":{""left"":1762,""right"":2489,""top"":1943,""bottom"":3562},""time"":1733382253011},{""box"":{""left"":1762,""right"":2489,""top"":1943,""bottom"":3562},""time"":1733382254027},{""box"":{""left"":1762,""right"":2489,""top"":1943,""bottom"":3562},""time"":1733382255008},{""box"":{""left"":1762,""right"":2489,""top"":1943,""bottom"":3562},""time"":1733382256032},{""box"":{""left"":1762,""right"":2489,""top"":1943,""bottom"":3562},""time"":1733382257047},{""box"":{""left"":1762,""right"":2489,""top"":1943,""bottom"":3562},""time"":1733382258017},{""box"":{""left"":1762,""right"":2489,""top"":1943,""bottom"":3562},""time"":1733382259027},{""box"":{""left"":1762,""right"":2489,""top"":1943,""bottom"":3562},""time"":1733382260037},{""box"":{""left"":1762,""right"":2489,""top"":1943,""bottom"":3562},""time"":1733382261000}",,,,,
7843,Person,2024-12-05 16:04:21,2024-12-05 16:04:47,"{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382261218},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382262015},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382263018},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382264056},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382265018},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382266027},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382267098},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382268048},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382269016},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382270038},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382271042},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382272056},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382273024},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382275010},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382276048},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382277009},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382278474},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382279052},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382280078},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382281020},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382282048},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382283030},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382284054},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382285072},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382286110},{""box"":{""left"":7325,""right"":8144,""top"":8450,""bottom"":9999},""time"":1733382287066}",,,,,
7844,Person,2024-12-05 16:04:22,2024-12-05 16:04:22,"{""box"":{""left"":7025,""right"":1854,""top"":7237,""bottom"":2958},""time"":1733382262064}",,,,,
7845,Person,2024-12-05 16:04:25,2024-12-05 16:04:36,"{""box"":{""left"":5700,""right"":8144,""top"":7462,""bottom"":9999},""time"":1733382265245},{""box"":{""left"":5700,""right"":8144,""top"":7462,""bottom"":9999},""time"":1733382266030},{""box"":{""left"":5700,""right"":8144,""top"":7462,""bottom"":9999},""time"":1733382267102},{""box"":{""left"":5700,""right"":8144,""top"":7462,""bottom"":9999},""time"":1733382268052},{""box"":{""left"":5700,""right"":8144,""top"":7462,""bottom"":9999},""time"":1733382269020},{""box"":{""left"":5700,""right"":8144,""top"":7462,""bottom"":9999},""time"":1733382270041},{""box"":{""left"":5700,""right"":8144,""top"":7462,""bottom"":9999},""time"":1733382271045},{""box"":{""left"":5700,""right"":8144,""top"":7462,""bottom"":9999},""time"":1733382272060},{""box"":{""left"":5700,""right"":8144,""top"":7462,""bottom"":9999},""time"":1733382273027},{""box"":{""left"":5700,""right"":8144,""top"":7462,""bottom"":9999},""time"":1733382274103},{""box"":{""left"":5700,""right"":8144,""top"":7462,""bottom"":9999},""time"":1733382275019},{""box"":{""left"":5700,""right"":8144,""top"":7462,""bottom"":9999},""time"":1733382276051}",,,,,
7846,Person,2024-12-05 16:04:30,2024-12-05 16:04:37,"{""box"":{""left"":6893,""right"":2489,""top"":7206,""bottom"":4145},""time"":1733382270764},{""box"":{""left"":6893,""right"":2489,""top"":7206,""bottom"":4145},""time"":1733382272000},{""box"":{""left"":6893,""right"":2489,""top"":7206,""bottom"":4145},""time"":1733382273030},{""box"":{""left"":6893,""right"":2489,""top"":7206,""bottom"":4145},""time"":1733382274106},{""box"":{""left"":6893,""right"":2489,""top"":7206,""bottom"":4145},""time"":1733382275024},{""box"":{""left"":6893,""right"":2489,""top"":7206,""bottom"":4145},""time"":1733382276054},{""box"":{""left"":6893,""right"":2489,""top"":7206,""bottom"":4145},""time"":1733382277012}",,,,,
7847,Person,2024-12-05 16:04:35,2024-12-05 16:04:35,"{""box"":{""left"":2187,""right"":2569,""top"":2323,""bottom"":3677},""time"":1733382275651}",,,,,
7848,Person,2024-12-05 16:04:36,2024-12-05 16:04:36,"{""box"":{""left"":7031,""right"":1927,""top"":7225,""bottom"":2739},""time"":1733382276906}",,,,,
