5866,Person,2024-12-27 14:30:29,2024-12-27 14:30:45,"{""box"":{""left"":3654,""right"":332,""top"":3830,""bottom"":1098},""time"":1735277429808}",,,,,
5870,Person,2024-12-27 14:30:42,2024-12-27 14:30:44,"{""box"":{""left"":4062,""right"":281,""top"":4173,""bottom"":978},""time"":1735277442956}",,,,,
5871,Person,2024-12-27 14:31:16,2024-12-27 14:31:18,"{""box"":{""left"":4025,""right"":302,""top"":4136,""bottom"":885},""time"":1735277476374}",,,,,
5872,Person,2024-12-27 14:31:25,2024-12-27 14:31:27,"{""box"":{""left"":3468,""right"":291,""top"":3600,""bottom"":833},""time"":1735277485418}",,,,,
5873,Person,2024-12-27 14:31:32,2024-12-27 14:31:32,"{""box"":{""left"":3137,""right"":436,""top"":3312,""bottom"":1082},""time"":1735277492564}",,,,,
5874,Person,2024-12-27 14:31:33,2024-12-27 14:31:34,"{""box"":{""left"":3981,""right"":270,""top"":4112,""bottom"":864},""time"":1735277493456}",,,,,
5875,Person,2024-12-27 14:31:34,2024-12-27 14:31:55,"{""box"":{""left"":3175,""right"":343,""top"":3368,""bottom"":1166},""time"":1735277494493}",,,,,
5876,Person,2024-12-27 14:31:36,2024-12-27 14:31:36,"{""box"":{""left"":75,""right"":5479,""top"":1212,""bottom"":9895},""time"":1735277496424}",,,,,
5877,Person,2024-12-27 14:31:43,2024-12-27 14:31:58,"{""box"":{""left"":3181,""right"":343,""top"":3343,""bottom"":1040},""time"":1735277503818}",,,,,
5879,Person,2024-12-27 14:31:49,2024-12-27 14:31:49,"{""box"":{""left"":50,""right"":5687,""top"":1237,""bottom"":9916},""time"":1735277509465}",,,,,
5880,Person,2024-12-27 14:31:53,2024-12-27 14:31:58,"{""box"":{""left"":0,""right"":6082,""top"":1025,""bottom"":9874},""time"":1735277513217}",,,,,
5881,Person,2024-12-27 14:31:57,2024-12-27 14:31:59,"{""box"":{""left"":3881,""right"":302,""top"":3992,""bottom"":833},""time"":1735277517162}",,,,,
5882,Person,2024-12-27 14:32:01,2024-12-27 14:32:02,"{""box"":{""left"":3775,""right"":239,""top"":3899,""bottom"":770},""time"":1735277521384}",,,,,
5883,Person,2024-12-27 14:32:02,2024-12-27 14:32:20,"{""box"":{""left"":3703,""right"":228,""top"":3828,""bottom"":761},""time"":1735277522687}",,,,,
5884,Person,2024-12-27 14:32:04,2024-12-27 14:32:07,"{""box"":{""left"":3675,""right"":302,""top"":3818,""bottom"":854},""time"":1735277524541}",,,,,
5886,Person,2024-12-27 14:32:11,2024-12-27 14:32:11,"{""box"":{""left"":0,""right"":5833,""top"":1337,""bottom"":9979},""time"":1735277531460}",,,,,
5887,Person,2024-12-27 14:32:16,2024-12-27 14:32:18,"{""box"":{""left"":3775,""right"":291,""top"":3950,""bottom"":864},""time"":1735277536177}",,,,,
5888,Person,2024-12-27 14:32:16,2024-12-27 14:32:16,"{""box"":{""left"":3532,""right"":308,""top"":3657,""bottom"":858},""time"":1735277536979}",,,,,
5889,Person,2024-12-27 14:32:18,2024-12-27 14:32:21,"{""box"":{""left"":3843,""right"":291,""top"":3981,""bottom"":843},""time"":1735277538809}",,,,,
5890,Person,2024-12-27 14:32:35,2024-12-27 14:32:37,"{""box"":{""left"":3831,""right"":312,""top"":4025,""bottom"":895},""time"":1735277555204}",,,,,
5891,Person,2024-12-27 14:32:39,2024-12-27 14:32:39,"{""box"":{""left"":3312,""right"":250,""top"":3431,""bottom"":802},""time"":1735277559909}",,,,,
5892,Person,2024-12-27 14:32:41,2024-12-27 14:32:41,"{""box"":{""left"":3425,""right"":270,""top"":3593,""bottom"":833},""time"":1735277561931}",,,,,
5893,Person,2024-12-27 14:32:47,2024-12-27 14:32:49,"{""box"":{""left"":3569,""right"":281,""top"":3694,""bottom"":781},""time"":1735277567442}",,,,,
