placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2024-10-30 12:00:00,2024-10-30 12:05:00,99
tojinbo-shotaro,Person,2024-10-30 12:05:00,2024-10-30 12:10:00,74
tojinbo-shotaro,Person,2024-10-30 12:10:00,2024-10-30 12:15:00,81
tojinbo-shotaro,Person,2024-10-30 12:15:00,2024-10-30 12:20:00,63
tojinbo-shotaro,Person,2024-10-30 12:20:00,2024-10-30 12:25:00,101
tojinbo-shotaro,Person,2024-10-30 12:25:00,2024-10-30 12:30:00,128
tojinbo-shotaro,Person,2024-10-30 12:30:00,2024-10-30 12:35:00,45
tojinbo-shotaro,Person,2024-10-30 12:35:00,2024-10-30 12:40:00,91
tojinbo-shotaro,Person,2024-10-30 12:40:00,2024-10-30 12:45:00,113
tojinbo-shotaro,Person,2024-10-30 12:45:00,2024-10-30 12:50:00,109
tojinbo-shotaro,Person,2024-10-30 12:50:00,2024-10-30 12:55:00,136
tojinbo-shotaro,Person,2024-10-30 12:55:00,2024-10-30 13:00:00,125
