4,Face,2024-10-31 13:19:21,2024-10-31 13:19:29,"{""box"":{""left"":6840,""right"":5146,""top"":7206,""bottom"":5587},""time"":1730348361764}",25,34,male,,,
5,Face,2024-10-31 13:20:03,2024-10-31 13:20:04,"{""box"":{""left"":6871,""right"":5146,""top"":7237,""bottom"":5587},""time"":1730348403017}",6,12,male,,,
6,Face,2024-10-31 13:20:33,2024-10-31 13:20:37,"{""box"":{""left"":6871,""right"":5146,""top"":7237,""bottom"":5587},""time"":1730348433116}",25,34,female,,,
7,Face,2024-10-31 13:20:48,2024-10-31 13:20:55,"{""box"":{""left"":6840,""right"":5146,""top"":7206,""bottom"":5587},""time"":1730348448984}",18,24,male,,,
8,Face,2024-10-31 13:20:58,2024-10-31 13:21:14,"{""box"":{""left"":6840,""right"":5146,""top"":7206,""bottom"":5587},""time"":1730348458466}",25,34,female,,,
9,Face,2024-10-31 13:22:39,2024-10-31 13:22:43,"{""box"":{""left"":6871,""right"":5146,""top"":7237,""bottom"":5587},""time"":1730348559983}",6,12,male,,,
10,Face,2024-10-31 13:22:56,2024-10-31 13:23:21,"{""box"":{""left"":6882,""right"":5146,""top"":7226,""bottom"":5587},""time"":1730348576696}",6,12,male,,,
11,Face,2024-10-31 13:23:24,2024-10-31 13:23:25,"{""box"":{""left"":6871,""right"":5115,""top"":7237,""bottom"":5556},""time"":1730348604352}",6,12,male,,,
