143,Person,2024-12-06 06:38:21,2024-12-06 06:38:32,"{""box"":{""left"":6093,""right"":2645,""top"":6430,""bottom"":4416},""time"":1733434701300},{""box"":{""left"":6093,""right"":2645,""top"":6430,""bottom"":4416},""time"":1733434702037},{""box"":{""left"":6093,""right"":2645,""top"":6430,""bottom"":4416},""time"":1733434703003},{""box"":{""left"":6093,""right"":2645,""top"":6430,""bottom"":4416},""time"":1733434704009},{""box"":{""left"":6093,""right"":2645,""top"":6430,""bottom"":4416},""time"":1733434705026},{""box"":{""left"":6093,""right"":2645,""top"":6430,""bottom"":4416},""time"":1733434706055},{""box"":{""left"":6093,""right"":2645,""top"":6430,""bottom"":4416},""time"":1733434707065},{""box"":{""left"":6093,""right"":2645,""top"":6430,""bottom"":4416},""time"":1733434708088},{""box"":{""left"":6093,""right"":2645,""top"":6430,""bottom"":4416},""time"":1733434709057},{""box"":{""left"":6093,""right"":2645,""top"":6430,""bottom"":4416},""time"":1733434710012},{""box"":{""left"":6093,""right"":2645,""top"":6430,""bottom"":4416},""time"":1733434711037}",,,,,
144,Person,2024-12-06 06:38:24,2024-12-06 06:38:28,"{""box"":{""left"":1856,""right"":2802,""top"":2143,""bottom"":3770},""time"":1733434704070},{""box"":{""left"":1856,""right"":2802,""top"":2143,""bottom"":3770},""time"":1733434706056},{""box"":{""left"":1856,""right"":2802,""top"":2143,""bottom"":3770},""time"":1733434707002},{""box"":{""left"":1856,""right"":2802,""top"":2143,""bottom"":3770},""time"":1733434708089}",,,,,
145,Person,2024-12-06 06:39:23,2024-12-06 06:39:24,"{""box"":{""left"":5899,""right"":2895,""top"":6437,""bottom"":4979},""time"":1733434763892}",,,,,
146,Person,2024-12-06 06:39:25,2024-12-06 06:39:27,"{""box"":{""left"":5125,""right"":3166,""top"":5712,""bottom"":5770},""time"":1733434765523},{""box"":{""left"":5125,""right"":3166,""top"":5712,""bottom"":5770},""time"":1733434766032},{""box"":{""left"":5125,""right"":3166,""top"":5712,""bottom"":5770},""time"":1733434767048}",,,,,
147,Person,2024-12-06 06:39:28,2024-12-06 06:39:28,"{""box"":{""left"":2725,""right"":4433,""top"":3474,""bottom"":7370},""time"":1733434768226}",,,,,
148,Person,2024-12-06 06:40:08,2024-12-06 06:40:13,"{""box"":{""left"":6019,""right"":2645,""top"":6511,""bottom"":4479},""time"":1733434808388},{""box"":{""left"":6019,""right"":2645,""top"":6511,""bottom"":4479},""time"":1733434809018},{""box"":{""left"":6019,""right"":2645,""top"":6511,""bottom"":4479},""time"":1733434810027},{""box"":{""left"":6019,""right"":2645,""top"":6511,""bottom"":4479},""time"":1733434811044},{""box"":{""left"":6019,""right"":2645,""top"":6511,""bottom"":4479},""time"":1733434812129},{""box"":{""left"":6019,""right"":2645,""top"":6511,""bottom"":4479},""time"":1733434813033}",,,,,
149,Person,2024-12-06 06:40:13,2024-12-06 06:40:14,"{""box"":{""left"":2143,""right"":2885,""top"":2437,""bottom"":3468},""time"":1733434813993}",,,,,
150,Person,2024-12-06 06:40:35,2024-12-06 06:40:44,"{""box"":{""left"":5956,""right"":2635,""top"":6499,""bottom"":4447},""time"":1733434835908},{""box"":{""left"":5956,""right"":2635,""top"":6499,""bottom"":4447},""time"":1733434837041},{""box"":{""left"":5956,""right"":2635,""top"":6499,""bottom"":4447},""time"":1733434838280},{""box"":{""left"":5956,""right"":2635,""top"":6499,""bottom"":4447},""time"":1733434839014},{""box"":{""left"":5956,""right"":2635,""top"":6499,""bottom"":4447},""time"":1733434840042},{""box"":{""left"":5956,""right"":2635,""top"":6499,""bottom"":4447},""time"":1733434841005},{""box"":{""left"":5956,""right"":2635,""top"":6499,""bottom"":4447},""time"":1733434842022},{""box"":{""left"":5956,""right"":2635,""top"":6499,""bottom"":4447},""time"":1733434843048},{""box"":{""left"":5956,""right"":2635,""top"":6499,""bottom"":4447},""time"":1733434844049}",,,,,
151,Person,2024-12-06 06:41:31,2024-12-06 06:41:39,"{""box"":{""left"":5862,""right"":2375,""top"":6362,""bottom"":4541},""time"":1733434891143},{""box"":{""left"":5862,""right"":2375,""top"":6362,""bottom"":4541},""time"":1733434892060},{""box"":{""left"":5862,""right"":2375,""top"":6362,""bottom"":4541},""time"":1733434893004},{""box"":{""left"":5862,""right"":2375,""top"":6362,""bottom"":4541},""time"":1733434894040},{""box"":{""left"":5862,""right"":2375,""top"":6362,""bottom"":4541},""time"":1733434895060},{""box"":{""left"":5862,""right"":2375,""top"":6362,""bottom"":4541},""time"":1733434896016},{""box"":{""left"":5862,""right"":2375,""top"":6362,""bottom"":4541},""time"":1733434897032},{""box"":{""left"":5862,""right"":2375,""top"":6362,""bottom"":4541},""time"":1733434898609},{""box"":{""left"":5862,""right"":2375,""top"":6362,""bottom"":4541},""time"":1733434899016}",,,,,
152,Person,2024-12-06 06:41:38,2024-12-06 06:41:39,"{""box"":{""left"":1887,""right"":2343,""top"":2125,""bottom"":3416},""time"":1733434898895}",,,,,
153,Person,2024-12-06 06:41:39,2024-12-06 06:41:44,"{""box"":{""left"":2558,""right"":2686,""top"":3046,""bottom"":4728},""time"":1733434899304},{""box"":{""left"":2558,""right"":2686,""top"":3046,""bottom"":4728},""time"":1733434900034},{""box"":{""left"":2558,""right"":2686,""top"":3046,""bottom"":4728},""time"":1733434901000},{""box"":{""left"":2558,""right"":2686,""top"":3046,""bottom"":4728},""time"":1733434902008},{""box"":{""left"":2558,""right"":2686,""top"":3046,""bottom"":4728},""time"":1733434903043},{""box"":{""left"":2558,""right"":2686,""top"":3046,""bottom"":4728},""time"":1733434904020}",,,,,
154,Person,2024-12-06 06:41:43,2024-12-06 06:41:45,"{""box"":{""left"":5625,""right"":2791,""top"":6112,""bottom"":4645},""time"":1733434903674},{""box"":{""left"":5625,""right"":2791,""top"":6112,""bottom"":4645},""time"":1733434904021},{""box"":{""left"":5625,""right"":2791,""top"":6112,""bottom"":4645},""time"":1733434905026}",,,,,
155,Person,2024-12-06 06:41:47,2024-12-06 06:41:47,"{""box"":{""left"":1800,""right"":2333,""top"":2043,""bottom"":3427},""time"":1733434907857}",,,,,
156,Person,2024-12-06 06:41:50,2024-12-06 06:41:53,"{""box"":{""left"":1967,""right"":2770,""top"":2324,""bottom"":3499},""time"":1733434910684},{""box"":{""left"":1967,""right"":2770,""top"":2324,""bottom"":3499},""time"":1733434913353}",,,,,
