3314,Person,2025-01-04 10:48:59,2025-01-04 10:49:02,"{""box"":{""left"":4632,""right"":2587,""top"":5409,""bottom"":6511},""time"":1735955339930}",,,,,
3317,Person,2025-01-04 10:49:00,2025-01-04 10:49:03,"{""box"":{""left"":4880,""right"":1858,""top"":5528,""bottom"":3445},""time"":1735955340208}",,,,,
3319,Person,2025-01-04 10:49:00,2025-01-04 10:49:11,"{""box"":{""left"":5410,""right"":2045,""top"":6079,""bottom"":5045},""time"":1735955340034}",,,,,
3322,Person,2025-01-04 10:48:59,2025-01-04 10:49:06,"{""box"":{""left"":3541,""right"":2453,""top"":4555,""bottom"":7274},""time"":1735955339966}",,,,,
3323,Person,2025-01-04 10:49:00,2025-01-04 10:49:17,"{""box"":{""left"":3594,""right"":847,""top"":3950,""bottom"":2792},""time"":1735955340209}",,,,,
3326,Person,2025-01-04 10:49:01,2025-01-04 10:49:16,"{""box"":{""left"":3518,""right"":1268,""top"":3956,""bottom"":3288},""time"":1735955341742}",,,,,
3327,Person,2025-01-04 10:49:02,2025-01-04 10:49:37,"{""box"":{""left"":5295,""right"":874,""top"":5528,""bottom"":2189},""time"":1735955342087}",,,,,
3328,Person,2025-01-04 10:49:02,2025-01-04 10:52:11,"{""box"":{""left"":7688,""right"":1936,""top"":8038,""bottom"":3652},""time"":1735955342550},{""box"":{""left"":7556,""right"":2176,""top"":8001,""bottom"":4063},""time"":1735955424740},{""box"":{""left"":7556,""right"":2176,""top"":8001,""bottom"":4063},""time"":1735955428846},{""box"":{""left"":7556,""right"":2176,""top"":8001,""bottom"":4063},""time"":1735955454109},{""box"":{""left"":7556,""right"":2176,""top"":8001,""bottom"":4063},""time"":1735955455150},{""box"":{""left"":7556,""right"":2176,""top"":8001,""bottom"":4063},""time"":1735955464416},{""box"":{""left"":7556,""right"":2176,""top"":8001,""bottom"":4063},""time"":1735955473654},{""box"":{""left"":7556,""right"":2176,""top"":8001,""bottom"":4063},""time"":1735955478830},{""box"":{""left"":7556,""right"":2176,""top"":8001,""bottom"":4063},""time"":1735955481915},{""box"":{""left"":7556,""right"":2176,""top"":8001,""bottom"":4063},""time"":1735955514857},{""box"":{""left"":7556,""right"":2176,""top"":8001,""bottom"":4063},""time"":1735955529785},{""box"":{""left"":7556,""right"":2176,""top"":8001,""bottom"":4063},""time"":1735955530787},{""box"":{""left"":7556,""right"":2176,""top"":8001,""bottom"":4063},""time"":1735955531821}",,,,,
3329,Person,2025-01-04 10:49:04,2025-01-04 10:49:36,"{""box"":{""left"":5483,""right"":1086,""top"":5874,""bottom"":2353},""time"":1735955344747}",,,,,
3331,Person,2025-01-04 10:49:04,2025-01-04 10:49:04,"{""box"":{""left"":3597,""right"":9275,""top"":4549,""bottom"":10000},""time"":1735955344858}",,,,,
3334,Person,2025-01-04 10:49:04,2025-01-04 10:49:08,"{""box"":{""left"":3258,""right"":4034,""top"":4388,""bottom"":8847},""time"":1735955344858}",,,,,
3335,Face,2025-01-04 10:49:00,2025-01-04 10:49:03,"{""box"":{""left"":4299,""right"":3256,""top"":4648,""bottom"":3756},""time"":1735955340692}","25,34",male,,,
3336,Person,2025-01-04 10:49:06,2025-01-04 10:49:10,"{""box"":{""left"":5777,""right"":3817,""top"":7039,""bottom"":7988},""time"":1735955346085}",,,,,
3337,Person,2025-01-04 10:49:07,2025-01-04 10:49:07,"{""box"":{""left"":7995,""right"":8285,""top"":9332,""bottom"":9973},""time"":1735955347541}",,,,,
