placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-04-29 00:00:00,2026-04-29 01:00:00,9
tojinbo-shotaro,Person,2026-04-29 01:00:00,2026-04-29 02:00:00,3
tojinbo-shotaro,Person,2026-04-29 02:00:00,2026-04-29 03:00:00,0
tojinbo-shotaro,Person,2026-04-29 03:00:00,2026-04-29 04:00:00,0
tojinbo-shotaro,Person,2026-04-29 04:00:00,2026-04-29 05:00:00,6
tojinbo-shotaro,Person,2026-04-29 05:00:00,2026-04-29 06:00:00,15
tojinbo-shotaro,Person,2026-04-29 06:00:00,2026-04-29 07:00:00,165
tojinbo-shotaro,Person,2026-04-29 07:00:00,2026-04-29 08:00:00,146
tojinbo-shotaro,Person,2026-04-29 08:00:00,2026-04-29 09:00:00,390
tojinbo-shotaro,Person,2026-04-29 09:00:00,2026-04-29 10:00:00,791
tojinbo-shotaro,Person,2026-04-29 10:00:00,2026-04-29 11:00:00,1268
tojinbo-shotaro,Person,2026-04-29 11:00:00,2026-04-29 12:00:00,1707
tojinbo-shotaro,Person,2026-04-29 12:00:00,2026-04-29 13:00:00,1975
tojinbo-shotaro,Person,2026-04-29 13:00:00,2026-04-29 14:00:00,2046
tojinbo-shotaro,Person,2026-04-29 14:00:00,2026-04-29 15:00:00,1990
tojinbo-shotaro,Person,2026-04-29 15:00:00,2026-04-29 16:00:00,1893
tojinbo-shotaro,Person,2026-04-29 16:00:00,2026-04-29 17:00:00,1433
tojinbo-shotaro,Person,2026-04-29 17:00:00,2026-04-29 18:00:00,366
tojinbo-shotaro,Person,2026-04-29 18:00:00,2026-04-29 19:00:00,57
tojinbo-shotaro,Person,2026-04-29 19:00:00,2026-04-29 20:00:00,6
tojinbo-shotaro,Person,2026-04-29 20:00:00,2026-04-29 21:00:00,0
tojinbo-shotaro,Person,2026-04-29 21:00:00,2026-04-29 22:00:00,3
tojinbo-shotaro,Person,2026-04-29 22:00:00,2026-04-29 23:00:00,0
tojinbo-shotaro,Person,2026-04-29 23:00:00,2026-04-30 00:00:00,3
