placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-08-16 14:00:00,2026-08-16 14:05:00,331
tojinbo-shotaro,Person,2026-08-16 14:05:00,2026-08-16 14:10:00,260
tojinbo-shotaro,Person,2026-08-16 14:10:00,2026-08-16 14:15:00,287
tojinbo-shotaro,Person,2026-08-16 14:15:00,2026-08-16 14:20:00,280
tojinbo-shotaro,Person,2026-08-16 14:20:00,2026-08-16 14:25:00,231
tojinbo-shotaro,Person,2026-08-16 14:25:00,2026-08-16 14:30:00,262
tojinbo-shotaro,Person,2026-08-16 14:30:00,2026-08-16 14:35:00,247
tojinbo-shotaro,Person,2026-08-16 14:35:00,2026-08-16 14:40:00,223
tojinbo-shotaro,Person,2026-08-16 14:40:00,2026-08-16 14:45:00,234
tojinbo-shotaro,Person,2026-08-16 14:45:00,2026-08-16 14:50:00,214
tojinbo-shotaro,Person,2026-08-16 14:50:00,2026-08-16 14:55:00,261
tojinbo-shotaro,Person,2026-08-16 14:55:00,2026-08-16 15:00:00,252
