placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-08-16 11:00:00,2026-08-16 11:05:00,193
tojinbo-shotaro,Person,2026-08-16 11:05:00,2026-08-16 11:10:00,199
tojinbo-shotaro,Person,2026-08-16 11:10:00,2026-08-16 11:15:00,242
tojinbo-shotaro,Person,2026-08-16 11:15:00,2026-08-16 11:20:00,259
tojinbo-shotaro,Person,2026-08-16 11:20:00,2026-08-16 11:25:00,250
tojinbo-shotaro,Person,2026-08-16 11:25:00,2026-08-16 11:30:00,299
tojinbo-shotaro,Person,2026-08-16 11:30:00,2026-08-16 11:35:00,328
tojinbo-shotaro,Person,2026-08-16 11:35:00,2026-08-16 11:40:00,267
tojinbo-shotaro,Person,2026-08-16 11:40:00,2026-08-16 11:45:00,283
tojinbo-shotaro,Person,2026-08-16 11:45:00,2026-08-16 11:50:00,314
tojinbo-shotaro,Person,2026-08-16 11:50:00,2026-08-16 11:55:00,258
tojinbo-shotaro,Person,2026-08-16 11:55:00,2026-08-16 12:00:00,272
