placement,object class,aggregate from,aggregate to,total count
tojinbo-shotaro,Person,2026-07-06 08:00:00,2026-07-06 08:05:00,2
tojinbo-shotaro,Person,2026-07-06 08:05:00,2026-07-06 08:10:00,8
tojinbo-shotaro,Person,2026-07-06 08:10:00,2026-07-06 08:15:00,17
tojinbo-shotaro,Person,2026-07-06 08:15:00,2026-07-06 08:20:00,20
tojinbo-shotaro,Person,2026-07-06 08:20:00,2026-07-06 08:25:00,38
tojinbo-shotaro,Person,2026-07-06 08:25:00,2026-07-06 08:30:00,38
tojinbo-shotaro,Person,2026-07-06 08:30:00,2026-07-06 08:35:00,19
tojinbo-shotaro,Person,2026-07-06 08:35:00,2026-07-06 08:40:00,13
tojinbo-shotaro,Person,2026-07-06 08:40:00,2026-07-06 08:45:00,15
tojinbo-shotaro,Person,2026-07-06 08:45:00,2026-07-06 08:50:00,32
tojinbo-shotaro,Person,2026-07-06 08:50:00,2026-07-06 08:55:00,22
tojinbo-shotaro,Person,2026-07-06 08:55:00,2026-07-06 09:00:00,21
