9061,Person,2025-01-03 12:45:32,2025-01-03 12:45:48,"{""box"":{""left"":6090,""right"":3716,""top"":6728,""bottom"":6797},""time"":1735875932048}",,,,,
9168,Person,2025-01-03 12:45:32,2025-01-03 12:45:43,"{""box"":{""left"":5457,""right"":3441,""top"":6202,""bottom"":7131},""time"":1735875932051}",,,,,
9254,Person,2025-01-03 12:45:32,2025-01-03 12:45:32,"{""box"":{""left"":1782,""right"":2683,""top"":2042,""bottom"":4116},""time"":1735875932086}",,,,,
9271,Person,2025-01-03 12:45:32,2025-01-03 12:47:12,"{""box"":{""left"":8266,""right"":3523,""top"":8804,""bottom"":5629},""time"":1735875932087}",,,,,
9275,Person,2025-01-03 12:45:33,2025-01-03 12:45:33,"{""box"":{""left"":7499,""right"":3426,""top"":8000,""bottom"":5553},""time"":1735875933317}",,,,,
9277,Person,2025-01-03 12:45:33,2025-01-03 12:45:33,"{""box"":{""left"":2463,""right"":2638,""top"":2739,""bottom"":3290},""time"":1735875933095}",,,,,
9279,Person,2025-01-03 12:45:33,2025-01-03 12:45:36,"{""box"":{""left"":2381,""right"":3129,""top"":2834,""bottom"":5182},""time"":1735875933096}",,,,,
9282,Person,2025-01-03 12:45:33,2025-01-03 12:45:34,"{""box"":{""left"":1814,""right"":2824,""top"":2270,""bottom"":5116},""time"":1735875933097}",,,,,
9286,Person,2025-01-03 12:45:34,2025-01-03 12:45:39,"{""box"":{""left"":2443,""right"":2841,""top"":2777,""bottom"":4641},""time"":1735875934356}",,,,,
9287,Person,2025-01-03 12:45:34,2025-01-03 12:45:50,"{""box"":{""left"":5037,""right"":8144,""top"":6912,""bottom"":9999},""time"":1735875934533}",,,,,
9288,Person,2025-01-03 12:45:37,2025-01-03 12:46:04,"{""box"":{""left"":1847,""right"":2375,""top"":2085,""bottom"":4073},""time"":1735875937761}",,,,,
9289,Person,2025-01-03 12:45:37,2025-01-03 12:45:43,"{""box"":{""left"":3324,""right"":6222,""top"":4593,""bottom"":10000},""time"":1735875937369}",,,,,
9291,Person,2025-01-03 12:45:39,2025-01-03 12:45:42,"{""box"":{""left"":2125,""right"":2520,""top"":2381,""bottom"":3718},""time"":1735875939102}",,,,,
9292,Person,2025-01-03 12:45:41,2025-01-03 12:45:44,"{""box"":{""left"":6900,""right"":8604,""top"":7799,""bottom"":9999},""time"":1735875941216}",,,,,
9294,Person,2025-01-03 12:45:42,2025-01-03 12:45:46,"{""box"":{""left"":7452,""right"":8182,""top"":8577,""bottom"":9985},""time"":1735875942583}",,,,,
9295,Person,2025-01-03 12:45:43,2025-01-03 12:45:43,"{""box"":{""left"":1955,""right"":7666,""top"":3174,""bottom"":9630},""time"":1735875943864}",,,,,
9296,Face,2025-01-03 12:45:43,2025-01-03 12:45:43,"{""box"":{""left"":5347,""right"":6639,""top"":5761,""bottom"":7281},""time"":1735875943623}","6,12",male,,,
9298,Person,2025-01-03 12:45:44,2025-01-03 12:45:46,"{""box"":{""left"":6093,""right"":2343,""top"":6393,""bottom"":4317},""time"":1735875944755}",,,,,
9299,Person,2025-01-03 12:45:45,2025-01-03 12:45:45,"{""box"":{""left"":1775,""right"":2520,""top"":2112,""bottom"":4291},""time"":1735875945098}",,,,,
9300,Person,2025-01-03 12:45:47,2025-01-03 12:45:49,"{""box"":{""left"":1802,""right"":2436,""top"":2033,""bottom"":3538},""time"":1735875947212}",,,,,
9301,Person,2025-01-03 12:45:49,2025-01-03 12:46:04,"{""box"":{""left"":5875,""right"":8208,""top"":7237,""bottom"":9999},""time"":1735875949265}",,,,,
9302,Face,2025-01-03 12:45:49,2025-01-03 12:45:49,"{""box"":{""left"":5426,""right"":8112,""top"":5857,""bottom"":8771},""time"":1735875949625}","6,12",male,,,
9303,Person,2025-01-03 12:45:50,2025-01-03 12:45:50,"{""box"":{""left"":5956,""right"":1885,""top"":6143,""bottom"":3062},""time"":1735875950525}",,,,,
9304,Person,2025-01-03 12:45:51,2025-01-03 12:46:00,"{""box"":{""left"":9268,""right"":2958,""top"":9424,""bottom"":3802},""time"":1735875951213}",,,,,
9305,Person,2025-01-03 12:45:51,2025-01-03 12:45:54,"{""box"":{""left"":1787,""right"":2583,""top"":2137,""bottom"":4770},""time"":1735875951449}",,,,,
9306,Person,2025-01-03 12:45:52,2025-01-03 12:46:03,"{""box"":{""left"":1768,""right"":2513,""top"":1980,""bottom"":3892},""time"":1735875952525}",,,,,
9307,Person,2025-01-03 12:45:55,2025-01-03 12:45:56,"{""box"":{""left"":886,""right"":4562,""top"":1686,""bottom"":8187},""time"":1735875955432}",,,,,
9308,Person,2025-01-03 12:45:56,2025-01-03 12:46:02,"{""box"":{""left"":4611,""right"":6347,""top"":5907,""bottom"":10000},""time"":1735875956555}",,,,,
9309,Person,2025-01-03 12:46:00,2025-01-03 12:46:03,"{""box"":{""left"":3364,""right"":3528,""top"":3753,""bottom"":5045},""time"":1735875960473}",,,,,
9311,Person,2025-01-03 12:46:03,2025-01-03 12:46:12,"{""box"":{""left"":9272,""right"":2907,""top"":9503,""bottom"":3990},""time"":1735875963239}",,,,,
9313,Person,2025-01-03 12:46:03,2025-01-03 12:46:17,"{""box"":{""left"":6225,""right"":8479,""top"":7225,""bottom"":10000},""time"":1735875963240}",,,,,
9314,Person,2025-01-03 12:46:04,2025-01-03 12:46:09,"{""box"":{""left"":6937,""right"":8041,""top"":8199,""bottom"":9999},""time"":1735875964615}",,,,,
9315,Person,2025-01-03 12:46:05,2025-01-03 12:46:07,"{""box"":{""left"":7580,""right"":3416,""top"":7992,""bottom"":5114},""time"":1735875965634}",,,,,
9316,Person,2025-01-03 12:46:05,2025-01-03 12:46:11,"{""box"":{""left"":2037,""right"":2458,""top"":2262,""bottom"":3677},""time"":1735875965805}",,,,,
9317,Person,2025-01-03 12:46:06,2025-01-03 12:46:18,"{""box"":{""left"":4819,""right"":6559,""top"":5907,""bottom"":9971},""time"":1735875966839}",,,,,
9318,Person,2025-01-03 12:46:08,2025-01-03 12:46:14,"{""box"":{""left"":5200,""right"":5263,""top"":6005,""bottom"":8793},""time"":1735875968103}",,,,,
9321,Person,2025-01-03 12:46:09,2025-01-03 12:46:29,"{""box"":{""left"":4809,""right"":7091,""top"":6122,""bottom"":10000},""time"":1735875969150}",,,,,
9322,Person,2025-01-03 12:46:09,2025-01-03 12:46:10,"{""box"":{""left"":1812,""right"":3007,""top"":2163,""bottom"":5028},""time"":1735875969150}",,,,,
9323,Person,2025-01-03 12:46:10,2025-01-03 12:46:11,"{""box"":{""left"":3354,""right"":8629,""top"":4248,""bottom"":10000},""time"":1735875970181}",,,,,
9324,Person,2025-01-03 12:46:11,2025-01-03 12:46:32,"{""box"":{""left"":2533,""right"":7766,""top"":3715,""bottom"":10000},""time"":1735875971230}",,,,,
9325,Person,2025-01-03 12:46:14,2025-01-03 12:46:17,"{""box"":{""left"":7575,""right"":7329,""top"":9235,""bottom"":9710},""time"":1735875974646}",,,,,
9326,Face,2025-01-03 12:46:11,2025-01-03 12:46:11,"{""box"":{""left"":3170,""right"":8427,""top"":3513,""bottom"":8994},""time"":1735875971402}","6,12",male,,,
9329,Person,2025-01-03 12:46:16,2025-01-03 12:46:16,"{""box"":{""left"":7970,""right"":7576,""top"":9195,""bottom"":9951},""time"":1735875976012}",,,,,
9330,Person,2025-01-03 12:46:16,2025-01-03 12:46:23,"{""box"":{""left"":1831,""right"":3019,""top"":2215,""bottom"":5122},""time"":1735875976702}",,,,,
9331,Person,2025-01-03 12:46:18,2025-01-03 12:46:37,"{""box"":{""left"":9211,""right"":2856,""top"":9448,""bottom"":3872},""time"":1735875978310}",,,,,
