placement,object class,aggregate from,aggregate to,total count,male range00to05,male range06to12,male range13to17,male range18to24,male range25to34,male range35to44,male range45to54,male range55to64,male range65over,female range00to05,female range06to12,female range13to17,female range18to24,female range25to34,female range35to44,female range45to54,female range55to64,female range65over,other range00to05,other range06to12,other range13to17,other range18to24,other range25to34,other range35to44,other range45to54,other range55to64,other range65over
tojinbo-shotaro,Face,2024-10-31 00:00:00,2024-10-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 01:00:00,2024-10-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 02:00:00,2024-10-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 03:00:00,2024-10-31 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 04:00:00,2024-10-31 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 05:00:00,2024-10-31 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 06:00:00,2024-10-31 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 07:00:00,2024-10-31 08:00:00,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 08:00:00,2024-10-31 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 09:00:00,2024-10-31 10:00:00,20,0,4,0,2,0,1,1,0,4,0,0,0,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 10:00:00,2024-10-31 11:00:00,79,0,14,7,2,5,4,5,11,6,0,7,2,2,2,3,3,5,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 11:00:00,2024-10-31 12:00:00,101,0,11,4,6,6,4,6,11,6,0,13,7,2,6,8,7,4,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 12:00:00,2024-10-31 13:00:00,89,0,19,7,3,11,6,1,2,4,0,3,3,3,4,8,4,6,4,0,0,0,0,0,1,0,0,0
tojinbo-shotaro,Face,2024-10-31 13:00:00,2024-10-31 14:00:00,127,0,22,7,8,12,12,10,8,3,0,9,4,6,6,3,4,5,7,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 14:00:00,2024-10-31 15:00:00,66,0,19,4,1,3,2,2,3,4,0,3,7,2,5,3,4,1,3,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 15:00:00,2024-10-31 16:00:00,66,0,14,4,0,2,5,4,4,3,0,2,0,3,10,3,4,1,7,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 16:00:00,2024-10-31 17:00:00,58,1,22,0,0,4,5,2,1,2,1,4,0,2,2,3,4,3,1,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 17:00:00,2024-10-31 18:00:00,7,0,1,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 18:00:00,2024-10-31 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 19:00:00,2024-10-31 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 20:00:00,2024-10-31 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 21:00:00,2024-10-31 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 22:00:00,2024-10-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tojinbo-shotaro,Face,2024-10-31 23:00:00,2024-11-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
